Case,Time Uncertainty,Mean Error,Total Communication,Effectiveness
Kalman,5e-09,0.47536927372188875,164.0,0.053445827211593265
Kalman,5e-09,0.42937780407009235,187.0,0.0518928545385673
Kalman,5e-09,0.44729278249863974,272.0,0.034247428195483966
Kalman,5e-09,0.44320599839858926,178.0,0.052815710493436856
Kalman,5e-09,0.36768109118842285,444.0,0.025523162896552754
Kalman,5e-09,0.40353519484471756,217.0,0.04758253833606005
Kalman,5e-09,0.3951714386222179,708.0,0.014892580372369195
Kalman,5e-09,0.3817426251269559,328.0,0.033277007062796855
Kalman,5e-09,0.47259454708197624,163.0,0.0540894353224626
Kalman,5e-09,0.4379308271733262,269.0,0.035369666169216996
Kalman,5e-09,0.3486356267378355,1000.0,0.01195135077173248
Kalman,5e-09,0.4913955045837745,157.0,0.05400797908013895
Kalman,5e-09,0.4523825757502552,276.0,0.03337135240554058
Kalman,5e-09,0.41529958677240797,193.0,0.051984030678181074
Kalman,5e-09,0.4041370234030458,320.0,0.03221885791034705
Kalman,5e-09,0.40724594462252584,205.0,0.0499089150436399
Kalman,5e-09,0.414218365220145,248.0,0.04056091346864334
Kalman,5e-09,0.4367816956668765,262.0,0.03641019769328842
Kalman,5e-09,0.41977605535318324,307.0,0.032332011206620465
Kalman,5e-09,0.3878652755549877,326.0,0.032952643352208356
Kalman,5e-09,0.4184401332561861,189.0,0.05268580527310783
Kalman,5e-09,0.4454017857307971,270.0,0.03464759069187776
Kalman,5e-09,0.4010130783179502,240.0,0.043293129450870556
Kalman,5e-09,0.42168619249121286,187.0,0.05283938702632067
Kalman,5e-09,0.41412419775866294,199.0,0.05055976821424042
Kalman,5e-09,0.3690499407953842,389.0,0.02902378290888383
Kalman,5e-09,0.39134368087237464,221.0,0.04817682320117018
Kalman,5e-09,0.3715272568888909,385.0,0.02912978959642632
Kalman,5e-09,0.46030672702682535,170.0,0.05324667766617338
Kalman,5e-09,0.43664637622427965,178.0,0.05360914684048835
Kalman,5e-09,0.35725199685961634,442.0,0.02638710978527042
Kalman,5e-09,0.3818172418074586,353.0,0.03091423591811678
Kalman,5e-09,0.39574534861916416,233.0,0.04518736510462001
Kalman,5e-09,0.3990443514298647,215.0,0.0485656416180257
Kalman,5e-09,0.40971276255256345,196.0,0.05188635879662943
Kalman,5e-09,0.3394887860450982,504.0,0.024351896460278192
Kalman,5e-09,0.40509284002235924,209.0,0.049213913891023295
Kalman,5e-09,0.39451279532758016,228.0,0.04632258831046337
Kalman,5e-09,0.38130757470939763,422.0,0.02589410320801467
Kalman,5e-09,0.4197686157464425,289.0,0.034346378404045724
Kalman,5e-09,0.4075671316494735,212.0,0.048222946661012615
Kalman,5e-09,0.4362695071481889,184.0,0.051905822353383084
Kalman,5e-09,0.4034328559150311,304.0,0.033973783121332854
Kalman,5e-09,0.4030894908078911,218.0,0.04741664142319196
Kalman,5e-09,0.43292391573869404,183.0,0.05259277550145028
Kalman,5e-09,0.3998051997932613,239.0,0.04360561531563407
Kalman,5e-09,0.4037362248444493,211.0,0.04891123008507346
Kalman,5e-09,0.32434061962093197,949.0,0.013536961813475086
Kalman,5e-09,0.4104344546388233,216.0,0.046999279029254916
Kalman,5e-09,0.5358481882705113,634.0,0.012264722707943838
Kalman,5e-09,0.41765300289692925,315.0,0.03167105979309238
Kalman,5e-09,0.442433794444614,270.0,0.03488001811616576
Kalman,5e-09,0.40846853002368816,242.0,0.0421516704187615
Kalman,5e-09,0.4218227404552457,298.0,0.03314686850023173
Kalman,5e-09,0.42175297980312865,1000.0,0.009879400659152753
Kalman,5e-09,0.423309117203251,305.0,0.03227240243737286
Kalman,5e-09,0.44229849685016337,270.0,0.03489068779417535
Kalman,5e-09,0.41236819813561254,307.0,0.03291282932901306
Kalman,5e-09,0.3675212570484432,367.0,0.03089158776612635
Kalman,5e-09,0.4279279505483251,191.0,0.050978228222883885
Kalman,5e-09,0.4010012098841612,218.0,0.047663571520435294
Kalman,5e-09,0.44604965695010057,270.0,0.03459726630203077
Kalman,5e-09,0.45001988289667494,269.0,0.03441951733916169
Kalman,5e-09,0.40383632086300536,216.0,0.047767183039818674
Kalman,5e-09,0.4400967034067922,1000.0,0.009467616172564952
Kalman,5e-09,0.34111292105755114,497.0,0.024577301610876453
Semantic Flow,1e-09,0.1319398993610155,165.0,0.19139415275305766
Semantic Flow,1e-09,0.10502129345781369,206.0,0.19259463058273354
Semantic Flow,1e-09,0.10659332778725997,225.0,0.17373055990406797
Semantic Flow,1e-09,0.126116490026425,139.0,0.23768516851659485
Semantic Flow,1e-09,0.13718004932138825,145.0,0.20947384350756146
Semantic Flow,1e-09,0.0934927644390762,271.0,0.1644528733724267
Semantic Flow,1e-09,0.10024556700137019,315.0,0.13195110390599543
Semantic Flow,1e-09,0.11957535450754395,170.0,0.20497370902648937
Semantic Flow,1e-09,0.09349776149045722,271.0,0.16444408407688743
Semantic Flow,1e-09,0.0988966388076767,324.0,0.13003558522889358
Semantic Flow,1e-09,0.08152137075128386,431.0,0.11858780063164438
Semantic Flow,1e-09,0.09269332429304779,215.0,0.209074872533122
Semantic Flow,1e-09,0.1107451355376437,163.0,0.23082162538371787
Semantic Flow,1e-09,0.1398503934087493,151.0,0.19730955567566635
Semantic Flow,1e-09,0.10470058070942184,331.0,0.1202296752551945
Semantic Flow,1e-09,0.10460261656098314,211.0,0.18878337881283502
Semantic Flow,1e-09,0.11371281424375142,181.0,0.20244207286561494
Semantic Flow,1e-09,0.1340479762927544,140.0,0.22202427507675446
Semantic Flow,1e-09,0.10892951697021551,199.0,0.19221625169155326
Semantic Flow,1e-09,0.11144255315981677,186.0,0.2010132849310351
Semantic Flow,1e-09,0.11492972005937357,211.0,0.17182009472262041
Semantic Flow,1e-09,0.11537018610118076,181.0,0.19953385363094303
Semantic Flow,1e-09,0.10509406124169474,189.0,0.20977260863949085
Semantic Flow,1e-09,0.1244499064162685,159.0,0.21057027271759327
Semantic Flow,1e-09,0.10796141956343952,211.0,0.18291011239845809
Semantic Flow,1e-09,0.09206737510611751,354.0,0.127843818806888
Semantic Flow,1e-09,0.11403294367615713,211.0,0.17317132006278912
Semantic Flow,1e-09,0.11315499953937114,181.0,0.2034400417179799
Semantic Flow,1e-09,0.12763246259390204,158.0,0.2066191271478107
Semantic Flow,1e-09,0.10621358108371354,187.0,0.20978145827827047
Semantic Flow,1e-09,0.10025114601931429,211.0,0.19697765233767336
Semantic Flow,1e-09,0.10695298105893795,197.0,0.19775598592176438
Semantic Flow,1e-09,0.10269023475649004,224.0,0.18113884460678847
Semantic Flow,1e-09,0.13024953169100748,145.0,0.2206198503045518
Semantic Flow,1e-09,0.14140816699063888,129.0,0.22841496562362906
Semantic Flow,1e-09,0.13120663361474438,151.0,0.2103081088534734
Semantic Flow,1e-09,0.1148366073424493,211.0,0.17195941123685793
Semantic Flow,1e-09,0.1299512560766093,143.0,0.22421891113043102
Semantic Flow,1e-09,0.10002451700758704,331.0,0.12585031344634473
Semantic Flow,1e-09,0.12935134327946818,170.0,0.18948240737333763
Semantic Flow,1e-09,0.07616425377967906,519.0,0.10540718348753982
Semantic Flow,1e-09,0.08779476948380292,245.0,0.1937108875742989
Semantic Flow,1e-09,0.13582044110424454,128.0,0.2396699868493951
Semantic Flow,1e-09,0.10368252317051632,211.0,0.19045866924524496
Semantic Flow,1e-09,0.08024750769995788,726.0,0.07151886020091117
Semantic Flow,1e-09,0.14763084485116573,123.0,0.22945976355780537
Semantic Flow,1e-09,0.11830628621589635,211.0,0.16691619709039987
Semantic Flow,1e-09,0.11989506926453607,151.0,0.23014973971668973
Semantic Flow,1e-09,0.1100715329643687,241.0,0.15707125030472202
Semantic Flow,1e-09,0.12766932620830485,158.0,0.2065594673371292
Semantic Flow,1e-09,0.1173216398231234,190.0,0.1869205424887121
Semantic Flow,1e-09,0.1173850261859474,204.0,0.17399865438503706
Semantic Flow,1e-09,0.09170004846473845,236.0,0.1925338920450785
Semantic Flow,1e-09,0.09172069258327321,243.0,0.18694556182584543
Semantic Flow,1e-09,0.12094296444545517,151.0,0.22815563609731238
Semantic Flow,1e-09,0.10175940186380135,211.0,0.1940580921797896
Semantic Flow,1e-09,0.1099811390736129,182.0,0.20816090001076973
Semantic Flow,1e-09,0.1389406842923476,151.0,0.19860143287107188
Semantic Flow,1e-09,0.12238481073258227,152.0,0.223984337089443
Semantic Flow,1e-09,0.10763309756071722,294.0,0.13167265387779287
Semantic Flow,1e-09,0.11098345803873022,174.0,0.21576512911410703
Semantic Flow,1e-09,0.10235312306236916,291.0,0.13989257704201874
Semantic Flow,1e-09,0.14947033133515172,135.0,0.20649046038212468
Semantic Flow,1e-09,0.12094338740680877,143.0,0.24091874522681658
Semantic Flow,1e-09,0.09872568881971214,331.0,0.12750599127965417
Semantic Flow,1e-09,0.09050441305077891,271.0,0.16988291767508668
Semantic Flow,1e-09,0.10655715668609145,181.0,0.21603671252887718
Semantic Flow,1e-09,0.11437750481642255,168.0,0.21683973034202997
Semantic Flow,1e-09,0.11128318660087445,151.0,0.2479603597578022
Semantic Flow,1e-09,0.08700731902884105,374.0,0.12804462990816248
Semantic Flow,1e-09,0.11608168389726237,162.0,0.2215695340172445
Semantic Flow,1e-09,0.12969002141091063,181.0,0.17750215148743126
Semantic Flow,1e-09,0.09496585201877653,315.0,0.13928704841081088
Semantic Flow,1e-09,0.10054591881076727,218.0,0.1900937409808424
Semantic Flow,1e-09,0.12186364920178393,165.0,0.2072195065380956
Semantic Flow,1e-09,0.14358270449917326,149.0,0.1947602666637041
Semantic Flow,1e-09,0.09883521040753544,233.0,0.18093440063285257
Semantic Flow,1e-09,0.12108791575891104,171.0,0.2012295907661589
Semantic Flow,1e-09,0.1282913879745404,148.0,0.21944694494021832
Semantic Flow,1e-09,0.1111642857141391,181.0,0.20708321633158924
Semantic Flow,1e-09,0.11156105391714112,164.0,0.22773632170874455
Semantic Flow,1e-09,0.08286099985910864,691.0,0.0727713683837512
Semantic Flow,1e-09,0.13217256729945534,169.0,0.1865351702769084
Semantic Flow,1e-09,0.08418583822940334,470.0,0.10530569527374517
Semantic Flow,1e-09,0.10908428462153692,241.0,0.15849279633317015
Semantic Flow,1e-09,0.09924898379487032,211.0,0.19896662547054159
Semantic Flow,1e-09,0.12437065841119571,184.0,0.18207612491173733
Semantic Flow,1e-09,0.10947147152227689,227.0,0.16767254070679202
Semantic Flow,1e-09,0.0889151976075237,730.0,0.064193329269446
Semantic Flow,1e-09,0.1029349635648244,234.0,0.17298561333879636
Semantic Flow,1e-09,0.09998160544238067,211.0,0.197508684719272
Semantic Flow,1e-09,0.10868895729134094,236.0,0.16243938364698057
Semantic Flow,1e-09,0.09884490745462349,273.0,0.15440871619533653
Semantic Flow,1e-09,0.14347446869798056,151.0,0.19232563978078596
Semantic Flow,1e-09,0.12251103497127379,171.0,0.19889205687149897
Semantic Flow,1e-09,0.10138630406137634,211.0,0.19477221869229405
Semantic Flow,1e-09,0.11634274569476158,211.0,0.16973327618427478
Semantic Flow,1e-09,0.11572222918479909,169.0,0.21305182695511557
Semantic Flow,1e-09,0.09138036752076902,729.0,0.06254726579039176
Semantic Flow,1e-09,0.08855766949393211,367.0,0.1282025061511695
Semantic Flow,2e-09,0.20218474136064316,170.0,0.1212247954846886
Semantic Flow,2e-09,0.17010939143536077,211.0,0.11608550956782121
Semantic Flow,2e-09,0.17155248991957855,232.0,0.10468964993374227
Semantic Flow,2e-09,0.20838160286137342,143.0,0.13982774264824607
Semantic Flow,2e-09,0.21430099102802988,149.0,0.13049032429764726
Semantic Flow,2e-09,0.17207301504945832,278.0,0.08710261506150857
Semantic Flow,2e-09,0.1710935166194451,325.0,0.07493277988451695
Semantic Flow,2e-09,0.19102842757214147,174.0,0.12535495610575245
Semantic Flow,2e-09,0.1708693740489944,271.0,0.08998191652021213
Semantic Flow,2e-09,0.17066338865048405,331.0,0.0737599136948132
Semantic Flow,2e-09,0.15115289884260674,445.0,0.06194585715421624
Semantic Flow,2e-09,0.1611984524449298,222.0,0.11643268582358593
Semantic Flow,2e-09,0.18603912504835024,167.0,0.13411211106220183
Semantic Flow,2e-09,0.21049146590919163,155.0,0.12770931265073046
Semantic Flow,2e-09,0.17849615297989144,336.0,0.06947373063099388
Semantic Flow,2e-09,0.168669945915835,211.0,0.11707619445671447
Semantic Flow,2e-09,0.18273787032811292,182.0,0.12528203843388477
Semantic Flow,2e-09,0.2077879712073427,144.0,0.13925341788101875
Semantic Flow,2e-09,0.17279592213040915,205.0,0.11762547982291552
Semantic Flow,2e-09,0.1784044279624818,191.0,0.12227840404606527
Semantic Flow,2e-09,0.1785211004910481,211.0,0.11061569379041572
Semantic Flow,2e-09,0.18503062870298376,184.0,0.12238475162175524
Semantic Flow,2e-09,0.17490886629711067,195.0,0.12216374058033865
Semantic Flow,2e-09,0.19416607694836957,163.0,0.13165210210708597
Semantic Flow,2e-09,0.17184279721939746,217.0,0.11173717600821746
Semantic Flow,2e-09,0.1639252981383341,361.0,0.07041019939042202
Semantic Flow,2e-09,0.17756391102227775,211.0,0.1112119871282192
Semantic Flow,2e-09,0.17855886927154813,186.0,0.12545685231512474
Semantic Flow,2e-09,0.19762408902199488,163.0,0.12934846310812878
Semantic Flow,2e-09,0.1767120565984826,192.0,0.12280649836019866
Semantic Flow,2e-09,0.16960869073667295,214.0,0.11479603374011405
Semantic Flow,2e-09,0.17042942091661945,202.0,0.12102994069528741
Semantic Flow,2e-09,0.16719680066254802,231.0,0.10788195686784112
Semantic Flow,2e-09,0.20951340955408868,149.0,0.13347215281385358
Semantic Flow,2e-09,0.2220134903999119,133.0,0.14110998726056445
Semantic Flow,2e-09,0.2076964362905174,151.0,0.13285648746495746
Semantic Flow,2e-09,0.17768306155006694,211.0,0.11113741070631825
Semantic Flow,2e-09,0.2104593202728602,147.0,0.13468004726550117
Semantic Flow,2e-09,0.17332819976662353,336.0,0.07154515922677676
Semantic Flow,2e-09,0.19405584899284345,174.0,0.12339932178050361
Semantic Flow,2e-09,0.1423222495765046,535.0,0.05472202706845906
Semantic Flow,2e-09,0.15842757060896867,252.0,0.10436561938579342
Semantic Flow,2e-09,0.21439549797632546,132.0,0.14723096736453947
Semantic Flow,2e-09,0.1724111938292699,211.0,0.1145356919609321
Semantic Flow,2e-09,0.15101520335632165,751.0,0.03673906923430248
Semantic Flow,2e-09,0.22832804657290925,126.0,0.14483014051549556
Semantic Flow,2e-09,0.18042032718236894,212.0,0.10893499838545413
Semantic Flow,2e-09,0.196233817780367,151.0,0.1406170419383656
Semantic Flow,2e-09,0.1735541364194701,244.0,0.09839294576631431
Semantic Flow,2e-09,0.19487304428182672,162.0,0.13198420902101177
Semantic Flow,2e-09,0.18486567129146653,196.0,0.11499432670678779
Semantic Flow,2e-09,0.17939168794363358,209.0,0.11113226245462715
Semantic Flow,2e-09,0.15979257494577254,241.0,0.10819697543229442
Semantic Flow,2e-09,0.15886811160686964,250.0,0.10490882341391147
Semantic Flow,2e-09,0.19701007426208217,151.0,0.14006298453468655
Semantic Flow,2e-09,0.17035835725212137,211.0,0.11591585940113845
Semantic Flow,2e-09,0.1788015809344772,187.0,0.12461657113011756
Semantic Flow,2e-09,0.205623948781159,151.0,0.13419555041185863
Semantic Flow,2e-09,0.19643005247946016,157.0,0.1351080336060589
Semantic Flow,2e-09,0.17971093839477484,301.0,0.07702784551977175
Semantic Flow,2e-09,0.1772611222989137,178.0,0.13205512521184112
Semantic Flow,2e-09,0.1787233943234931,299.0,0.07797154969580135
Semantic Flow,2e-09,0.22296883675241919,139.0,0.13444039813481712
Semantic Flow,2e-09,0.20213809335893948,147.0,0.14022429286241472
Semantic Flow,2e-09,0.17099993994977852,333.0,0.07317261348856233
Semantic Flow,2e-09,0.1676533104282441,271.0,0.09170802361291938
Semantic Flow,2e-09,0.17749830959376972,181.0,0.12969282850959438
Semantic Flow,2e-09,0.18392693451224051,172.0,0.131708856377086
Semantic Flow,2e-09,0.1888053253743325,154.0,0.14330251015237133
Semantic Flow,2e-09,0.15499679273539949,386.0,0.06964320383154003
Semantic Flow,2e-09,0.1883389685434661,166.0,0.13327248099817893
Semantic Flow,2e-09,0.18921039984781013,181.0,0.12166486538479819
Semantic Flow,2e-09,0.16762536398281438,325.0,0.07648313188347337
Semantic Flow,2e-09,0.16608507928376104,225.0,0.11150019374635758
Semantic Flow,2e-09,0.191182626943269,170.0,0.1282009998159592
Semantic Flow,2e-09,0.21751589434254223,151.0,0.12685886274174035
Semantic Flow,2e-09,0.16524756090384585,241.0,0.10462528591106389
Semantic Flow,2e-09,0.1904142432214489,175.0,0.12504066611148248
Semantic Flow,2e-09,0.20649411020776398,151.0,0.1336300534518101
Semantic Flow,2e-09,0.17680806940295263,186.0,0.1266991589660001
Semantic Flow,2e-09,0.18454374299730172,168.0,0.13439408401914735
Semantic Flow,2e-09,0.15041915054750363,709.0,0.039069638363013005
Semantic Flow,2e-09,0.19797929951772342,174.0,0.12095385836594998
Semantic Flow,2e-09,0.15168803086612292,481.0,0.057107397419866535
Semantic Flow,2e-09,0.17381677909009022,241.0,0.09946722863107359
Semantic Flow,2e-09,0.1664540932502851,211.0,0.11863472385358112
Semantic Flow,2e-09,0.18968841349333607,190.0,0.11560972100266906
Semantic Flow,2e-09,0.1741513686776332,235.0,0.1018108361050044
Semantic Flow,2e-09,0.17114517906018373,751.0,0.03241784572610802
Semantic Flow,2e-09,0.16725925738393002,241.0,0.10336691419109409
Semantic Flow,2e-09,0.1684910517657232,211.0,0.11720049925561134
Semantic Flow,2e-09,0.175003940939835,241.0,0.09879247983115227
Semantic Flow,2e-09,0.17826904973088828,281.0,0.08317761988087999
Semantic Flow,2e-09,0.2131804728177857,151.0,0.12943877372921045
Semantic Flow,2e-09,0.1884924134108998,175.0,0.126315554980034
Semantic Flow,2e-09,0.1700737520320811,211.0,0.11610983559250743
Semantic Flow,2e-09,0.18220671152069925,211.0,0.1083781998052386
Semantic Flow,2e-09,0.18611900803826098,174.0,0.12866155050823175
Semantic Flow,2e-09,0.17520413789765632,751.0,0.03166682064770107
Semantic Flow,2e-09,0.15495686541055276,378.0,0.07113545863482394
Semantic Flow,3e-09,0.27736911237059225,175.0,0.08584057397750892
Semantic Flow,3e-09,0.24200187908000828,211.0,0.08159951262410313
Semantic Flow,3e-09,0.24233536696552802,239.0,0.07194060017601603
Semantic Flow,3e-09,0.29697177347814097,145.0,0.09676216647580878
Semantic Flow,3e-09,0.29979426386224567,151.0,0.09204251818916295
Semantic Flow,3e-09,0.24885068788075165,287.0,0.05834021375033267
Semantic Flow,3e-09,0.24594172290062424,331.0,0.051183331844879575
Semantic Flow,3e-09,0.2672598292602715,179.0,0.08709676824973504
Semantic Flow,3e-09,0.2568893139092025,277.0,0.05855486046228146
Semantic Flow,3e-09,0.24591660644250643,333.0,0.05088112061044503
Semantic Flow,3e-09,0.2225867875725031,451.0,0.04150618665051961
Semantic Flow,3e-09,0.2317773510954571,229.0,0.07850228186726083
Semantic Flow,3e-09,0.26454153247160184,172.0,0.09157279000850609
Semantic Flow,3e-09,0.2894643009350785,160.0,0.08996503742445024
Semantic Flow,3e-09,0.2570092083723727,346.0,0.046855866707201495
Semantic Flow,3e-09,0.23962511779607473,215.0,0.08087568256401612
Semantic Flow,3e-09,0.25386770880887705,189.0,0.0868399351876052
Semantic Flow,3e-09,0.29253999469886754,146.0,0.0975552515982137
Semantic Flow,3e-09,0.24353760614469053,211.0,0.08108495316043138
Semantic Flow,3e-09,0.25043075831059636,197.0,0.08445684691155259
Semantic Flow,3e-09,0.24831534783192935,217.0,0.07732598506816607
Semantic Flow,3e-09,0.25747704281356254,191.0,0.08472603416452781
Semantic Flow,3e-09,0.2464346908041347,202.0,0.083701944068682
Semantic Flow,3e-09,0.2706857951355581,168.0,0.09162500488496926
Semantic Flow,3e-09,0.2399983973530686,225.0,0.0771610090848873
Semantic Flow,3e-09,0.23671784971916515,369.0,0.047701428505956496
Semantic Flow,3e-09,0.24899314572727133,212.0,0.07893425336230782
Semantic Flow,3e-09,0.25010915747240914,193.0,0.08631809677658193
Semantic Flow,3e-09,0.27540109248645134,167.0,0.0905955004576703
Semantic Flow,3e-09,0.24899733387173306,198.0,0.08451404164275672
Semantic Flow,3e-09,0.24099784603539612,221.0,0.07823180013614917
Semantic Flow,3e-09,0.2407693310413425,208.0,0.08320017834252977
Semantic Flow,3e-09,0.23660619149809958,238.0,0.07399215840580006
Semantic Flow,3e-09,0.2951938645974336,151.0,0.0934769393739878
Semantic Flow,3e-09,0.3099759016887916,137.0,0.0981160959237109
Semantic Flow,3e-09,0.29027914260576065,151.0,0.0950595993113556
Semantic Flow,3e-09,0.2482090131505157,215.0,0.07807873177227548
Semantic Flow,3e-09,0.2976235806934354,149.0,0.09395830045254075
Semantic Flow,3e-09,0.2512816283102058,346.0,0.047923874463090495
Semantic Flow,3e-09,0.2677084961497815,179.0,0.08695079814920034
Semantic Flow,3e-09,0.20870297492840623,543.0,0.03676717726837157
Semantic Flow,3e-09,0.23820204179932603,259.0,0.0675372719981513
Semantic Flow,3e-09,0.3036369888308133,135.0,0.10164834544602122
Semantic Flow,3e-09,0.24587286398290076,212.0,0.07993597883043048
Semantic Flow,3e-09,0.2224236015110446,767.0,0.024423760112472707
Semantic Flow,3e-09,0.31464009083392797,130.0,0.1018664912228214
Semantic Flow,3e-09,0.2486052550900852,220.0,0.076182596914659
Semantic Flow,3e-09,0.27911203218322805,155.0,0.0963115786153588
Semantic Flow,3e-09,0.24638539824140065,253.0,0.06684259020915193
Semantic Flow,3e-09,0.2718386693710285,167.0,0.09178274694372192
Semantic Flow,3e-09,0.255329155010648,202.0,0.08078616288613971
Semantic Flow,3e-09,0.24908245629572587,211.0,0.07927991268722955
Semantic Flow,3e-09,0.23287398104805057,241.0,0.07424218552824685
Semantic Flow,3e-09,0.23648333012388073,257.0,0.06855752055228159
Semantic Flow,3e-09,0.2805483341707398,151.0,0.09835673794360884
Semantic Flow,3e-09,0.243410625921132,213.0,0.08036549457295053
Semantic Flow,3e-09,0.25196671864921966,194.0,0.08524007990174724
Semantic Flow,3e-09,0.2857810513373868,151.0,0.09655580331661251
Semantic Flow,3e-09,0.2779209546436395,161.0,0.09311970454854401
Semantic Flow,3e-09,0.25690679391948373,302.0,0.053703949521077175
Semantic Flow,3e-09,0.2514150850577727,181.0,0.09156275496196987
Semantic Flow,3e-09,0.2581360531978916,301.0,0.0536257769087135
Semantic Flow,3e-09,0.30838339155263317,142.0,0.09515014040464881
Semantic Flow,3e-09,0.2893143184155642,149.0,0.09665683319685439
Semantic Flow,3e-09,0.24890339347854198,342.0,0.04894764871294016
Semantic Flow,3e-09,0.25360387854111727,276.0,0.05952834177589394
Semantic Flow,3e-09,0.2497040055788877,187.0,0.08923220865858089
Semantic Flow,3e-09,0.25962018380929425,177.0,0.09067280246391157
Semantic Flow,3e-09,0.2724816439013267,158.0,0.09678196167381987
Semantic Flow,3e-09,0.2243719845225882,391.0,0.047494505654585045
Semantic Flow,3e-09,0.265758885444949,171.0,0.09168638592872265
Semantic Flow,3e-09,0.25888122360928223,182.0,0.08843350079465567
Semantic Flow,3e-09,0.24375526558759691,331.0,0.051642440574069776
Semantic Flow,3e-09,0.2339363971488014,232.0,0.0767720215145433
Semantic Flow,3e-09,0.26741420121089243,174.0,0.08954782522702205
Semantic Flow,3e-09,0.29928819489818737,151.0,0.09219815366902259
Semantic Flow,3e-09,0.23738666808137732,241.0,0.07283085206682305
Semantic Flow,3e-09,0.26586054750284327,181.0,0.0865877169181767
Semantic Flow,3e-09,0.29073446098907213,151.0,0.09491072675276921
Semantic Flow,3e-09,0.24775217709993597,194.0,0.08669010896956554
Semantic Flow,3e-09,0.2624332119999196,173.0,0.09177488716651426
Semantic Flow,3e-09,0.2172054874408445,725.0,0.026459397985268803
Semantic Flow,3e-09,0.27132634590911114,179.0,0.08579140124985542
Semantic Flow,3e-09,0.2204512890277374,491.0,0.0384941401866815
Semantic Flow,3e-09,0.2461008641276042,248.0,0.06826906247718734
Semantic Flow,3e-09,0.2388999503870369,213.0,0.08188287735000165
Semantic Flow,3e-09,0.26104369692198337,196.0,0.08143657039807382
Semantic Flow,3e-09,0.24431997129908095,241.0,0.07076406080822034
Semantic Flow,3e-09,0.2536723287687464,774.0,0.02122143275595002
Semantic Flow,3e-09,0.23868316223805633,241.0,0.0724352448809403
Semantic Flow,3e-09,0.24133969630943547,213.0,0.0810551087765599
Semantic Flow,3e-09,0.24677922900847457,241.0,0.07005886749519383
Semantic Flow,3e-09,0.2584892787837871,290.0,0.05558379890862692
Semantic Flow,3e-09,0.2929493692298476,154.0,0.09235820212689637
Semantic Flow,3e-09,0.2627789164510443,181.0,0.08760313855383575
Semantic Flow,3e-09,0.24273740221747206,214.0,0.0802118042236435
Semantic Flow,3e-09,0.25393674975341385,213.0,0.07703420381437029
Semantic Flow,3e-09,0.2617462552633184,179.0,0.08893142478056981
Semantic Flow,3e-09,0.2645924255036235,781.0,0.020163239881691514
Semantic Flow,3e-09,0.2236544881808873,391.0,0.04764687073491599
Semantic Flow,4e-09,0.3540158827720546,179.0,0.06575260756459796
Semantic Flow,4e-09,0.3154808429591597,216.0,0.06114514997440688
Semantic Flow,4e-09,0.315386381521594,241.0,0.05481870593859825
Semantic Flow,4e-09,0.3855950243809104,151.0,0.07156165728240538
Semantic Flow,4e-09,0.38502411810532855,151.0,0.07166776751631647
Semantic Flow,4e-09,0.32356730598327704,296.0,0.043504322953148114
Semantic Flow,4e-09,0.3218691852835653,335.0,0.03864244082364075
Semantic Flow,4e-09,0.3417574519395509,181.0,0.06735846635162594
Semantic Flow,4e-09,0.33717807884536305,286.0,0.04320792329873292
Semantic Flow,4e-09,0.3236251875393841,344.0,0.0374272571083521
Semantic Flow,4e-09,0.2949733627152139,466.0,0.030312380399199618
Semantic Flow,4e-09,0.3030389262531027,236.0,0.05826105395084586
Semantic Flow,4e-09,0.3417466637529804,177.0,0.06888286599104877
Semantic Flow,4e-09,0.3718840031997061,165.0,0.06790430627628892
Semantic Flow,4e-09,0.32924427995004185,356.0,0.035548437931748424
Semantic Flow,4e-09,0.30869006214373096,223.0,0.06052868614117471
Semantic Flow,4e-09,0.32652384529643663,195.0,0.06543939033954085
Semantic Flow,4e-09,0.3776846335681642,151.0,0.07306047567743408
Semantic Flow,4e-09,0.31667532711706425,211.0,0.062357985280444415
Semantic Flow,4e-09,0.32327078516924107,204.0,0.0631818201283306
Semantic Flow,4e-09,0.3162726922504311,224.0,0.058813773468186996
Semantic Flow,4e-09,0.32914472187853633,197.0,0.0642592477128867
Semantic Flow,4e-09,0.3198514690056021,207.0,0.06293178686729126
Semantic Flow,4e-09,0.34711484213488814,173.0,0.06938561967534433
Semantic Flow,4e-09,0.30739380426311336,232.0,0.05842593398391949
Semantic Flow,4e-09,0.30578117974995955,386.0,0.03530130022564876
Semantic Flow,4e-09,0.319256316764998,220.0,0.05932347441486984
Semantic Flow,4e-09,0.3212776090064089,199.0,0.06517112572936444
Semantic Flow,4e-09,0.35156791038161445,173.0,0.0685067598857227
Semantic Flow,4e-09,0.3219544602851982,205.0,0.06313067765555341
Semantic Flow,4e-09,0.310514681876631,229.0,0.0585964271839862
Semantic Flow,4e-09,0.3127451112097047,211.0,0.06314162773212693
Semantic Flow,4e-09,0.310187130845162,241.0,0.055737558352480815
Semantic Flow,4e-09,0.37968407637053997,151.0,0.07267573412169699
Semantic Flow,4e-09,0.3991263310960278,140.0,0.0745676304546898
Semantic Flow,4e-09,0.3753149087291696,155.0,0.07162444071601111
Semantic Flow,4e-09,0.31661387403336116,223.0,0.05901385068308421
Semantic Flow,4e-09,0.38324883876683125,151.0,0.07199974583963595
Semantic Flow,4e-09,0.3222720529629468,357.0,0.03621578443877315
