Case,Time Uncertainty,Mean Error,Total Communication,Effectiveness
No Filter,5e-09,1.4511861129723715,201.0,0.014284649448808534
No Filter,5e-09,1.4385501876261606,161.0,0.017990277577295405
No Filter,5e-09,1.414296199465965,125.0,0.023568848835144943
No Filter,5e-09,1.3874689288875508,132.0,0.022750532216217177
No Filter,5e-09,1.43943536448851,131.0,0.02209659187259416
No Filter,5e-09,1.4297075878261074,128.0,0.022768350402916502
No Filter,5e-09,1.4105964284688202,428.0,0.0069014796122653195
No Filter,5e-09,1.4635047327030233,153.0,0.01860814991565577
No Filter,5e-09,1.4368352695468334,121.0,0.02396604707431047
No Filter,5e-09,1.4548252373664192,168.0,0.01704781211142865
No Filter,5e-09,1.4249523742887205,114.0,0.02564977487095549
No Filter,5e-09,1.427180467182302,118.0,0.024741604355748507
No Filter,5e-09,1.409039397382258,451.0,0.006556756871445732
No Filter,5e-09,1.3778037550295423,507.0,0.005964766331233048
No Filter,5e-09,1.4046213950775244,126.0,0.02354284448796818
No Filter,5e-09,1.4462005430230018,157.0,0.018351035933204397
No Filter,5e-09,1.4581537302733016,165.0,0.017318150156768568
No Filter,5e-09,1.4000993689733594,128.0,0.023249837872009443
No Filter,5e-09,1.4237888970910397,81.0,0.036129182720279214
No Filter,5e-09,1.4173185673586115,149.0,0.019730360174897276
No Filter,5e-09,1.4554045507813478,193.0,0.014833639518182451
No Filter,5e-09,1.3831249754896826,136.0,0.022150749530868638
No Filter,5e-09,1.3692644382836334,90.0,0.03381107038340124
No Filter,5e-09,1.4329191537148585,103.0,0.028231232954617103
No Filter,5e-09,1.420413208150844,183.0,0.01602961038309068
No Filter,5e-09,1.3950659367385674,127.0,0.023517453968399393
No Filter,5e-09,1.4763369613781385,237.0,0.011908441278094315
No Filter,5e-09,1.4319952820766815,201.0,0.014476084640954382
No Filter,5e-09,1.4297268719021459,210.0,0.013877664490471876
No Filter,5e-09,1.4206734958148073,128.0,0.02291313481192492
No Filter,5e-09,1.4528822487111843,108.0,0.026554283354899424
No Filter,5e-09,1.436306020017669,104.0,0.02789384852930555
No Filter,5e-09,1.5015513226539832,291.0,0.009535766069045137
No Filter,5e-09,1.3818157850377562,99.0,0.030458142498634218
No Filter,5e-09,1.4795803412623498,971.0,0.002900220219781135
No Filter,5e-09,1.4702298746668419,180.0,0.01574457746166638
No Filter,5e-09,1.4512105556251464,115.0,0.024966662430568658
No Filter,5e-09,1.4519252310643755,111.0,0.02585362988011412
No Filter,5e-09,1.4350557927689078,106.0,0.02739139223624518
No Filter,5e-09,1.4118818748327584,155.0,0.0190396384494218
No Filter,5e-09,1.4789932613347936,109.0,0.025846162179055714
No Filter,5e-09,1.3866052482401114,85.0,0.03535224455940382
No Filter,5e-09,1.3813355615951821,97.0,0.03109695258324907
No Filter,5e-09,1.4380543233254715,169.0,0.017144576492858936
No Filter,5e-09,1.4347710368220319,201.0,0.014448078736454645
No Filter,5e-09,1.4367591801527524,138.0,0.021014820807872467
No Filter,5e-09,1.408707847590195,131.0,0.022578574990187915
No Filter,5e-09,1.3987421123835007,135.0,0.02206568119856678
No Filter,5e-09,1.461179537009687,108.0,0.026403495214924074
No Filter,5e-09,1.4851344362507022,579.0,0.004845565028199329
No Filter,5e-09,1.4389934570561889,233.0,0.012427220894452633
No Filter,5e-09,1.8908749866282526,447.0,0.004929676475055195
No Filter,5e-09,1.4024477974586385,114.0,0.026061367609240455
No Filter,5e-09,1.4132163767175725,113.0,0.026091656557099108
No Filter,5e-09,1.4365764633015508,80.0,0.036255176570020524
No Filter,5e-09,1.392127034663959,98.0,0.03054103953450206
No Filter,5e-09,1.4098138556041253,152.0,0.019443900762351234
No Filter,5e-09,1.4471704782031514,256.0,0.011246803270113324
No Filter,5e-09,1.4449878008557653,199.0,0.014490103956715853
No Filter,5e-09,1.4113249580156102,334.0,0.00883924699931624
No Filter,5e-09,1.434853019563035,168.0,0.017285106532472776
No Filter,5e-09,1.4153959698600702,129.0,0.022820286541624407
No Filter,5e-09,1.444183845700816,119.0,0.02424483953789812
No Filter,5e-09,1.4163116241671687,131.0,0.02245735700629063
No Filter,5e-09,1.4125879023014392,147.0,0.020065775132035252
No Filter,5e-09,1.419258692046545,146.0,0.020108252952980462
No Filter,5e-09,1.4299969284216922,100.0,0.029137591723819124
EWMA,1e-09,0.2517610154014333,112.0,0.14776863245908706
EWMA,1e-09,0.25262896714804056,105.0,0.15707834351112124
EWMA,1e-09,0.22708968783821928,179.0,0.10250341014220204
EWMA,1e-09,0.24288405501322513,118.0,0.1453810315434422
EWMA,1e-09,0.2381808317415402,88.0,0.1987921719068671
EWMA,1e-09,0.23141544748493392,209.0,0.08614897736257815
EWMA,1e-09,0.23607771821150533,99.0,0.17827833311162075
EWMA,1e-09,0.2396998280401031,122.0,0.14248239451705777
EWMA,1e-09,0.2446235704159095,113.0,0.15073427421360533
EWMA,1e-09,0.22585885234408182,175.0,0.10541771359597406
EWMA,1e-09,0.22971721519426558,173.0,0.10484533516423963
EWMA,1e-09,0.24309946028242368,120.0,0.1428313422904488
EWMA,1e-09,0.23482846763835102,121.0,0.14664006478559152
EWMA,1e-09,0.22975915518124457,127.0,0.14279474053710925
EWMA,1e-09,0.23705949146630323,101.0,0.17402435632240998
EWMA,1e-09,0.2443992979432331,119.0,0.1432655735794038
EWMA,1e-09,0.22686130584620115,168.0,0.10932488997661569
EWMA,1e-09,0.20780537649591577,490.0,0.040920025766086686
EWMA,1e-09,0.23466859505931126,121.0,0.14673996620334157
EWMA,1e-09,0.21774789845310968,539.0,0.03550144423040983
EWMA,1e-09,0.24435933879191915,110.0,0.15501264680963572
EWMA,1e-09,0.23379854743429407,98.0,0.18185316918904262
EWMA,1e-09,0.23774117584670332,101.0,0.17352536961936332
EWMA,1e-09,0.2495397720159148,111.0,0.15042707314465095
EWMA,1e-09,0.23350140097249145,141.0,0.12655524677836605
EWMA,1e-09,0.2299275514427642,286.0,0.06336241340956118
EWMA,1e-09,0.23497326607407193,118.0,0.15027554007844296
EWMA,1e-09,0.21118804213312412,396.0,0.04982235459739224
EWMA,1e-09,0.22522220750097868,556.0,0.03327382712084688
EWMA,1e-09,0.227349758975625,139.0,0.13184979530972854
EWMA,1e-09,0.23032140701022724,152.0,0.11901751147489806
EWMA,1e-09,0.24153647387872773,101.0,0.1707987400414498
EWMA,1e-09,0.23673117977437938,95.0,0.18527195768892035
EWMA,1e-09,0.23090226196024563,201.0,0.08977688106129687
EWMA,1e-09,0.22720656498146413,161.0,0.11390479490051855
EWMA,1e-09,0.23377381598259475,125.0,0.1425879677466321
EWMA,1e-09,0.22540452041822667,132.0,0.1400400333901383
EWMA,1e-09,0.22949286332681723,131.0,0.1385952282567764
EWMA,1e-09,0.2326345904920803,128.0,0.13992795853994688
EWMA,1e-09,0.21394602719953057,428.0,0.04550307673221052
EWMA,1e-09,0.23364593861930763,153.0,0.11655719602634318
EWMA,1e-09,0.24039833610610978,121.0,0.14324251268024396
EWMA,1e-09,0.23029718987277514,168.0,0.10769383384698977
EWMA,1e-09,0.238343706160326,114.0,0.15334874241551566
EWMA,1e-09,0.23420723377826377,118.0,0.15076705315049047
EWMA,1e-09,0.21430569589576062,451.0,0.04311004759956375
EWMA,1e-09,0.20968239003570208,507.0,0.03919393253600064
EWMA,1e-09,0.23154989777478627,126.0,0.14281493270598178
EWMA,1e-09,0.22756094475994748,157.0,0.11662492507064834
EWMA,1e-09,0.2288122837372749,165.0,0.11036350339267849
EWMA,1e-09,0.23180936894129892,128.0,0.14042609011880142
EWMA,1e-09,0.2417823852458291,81.0,0.21275466021151918
EWMA,1e-09,0.22168054107971677,149.0,0.12614641628152118
EWMA,1e-09,0.23170375087632375,193.0,0.09317478192632403
EWMA,1e-09,0.2297203334128221,136.0,0.133367623347924
EWMA,1e-09,0.22888634609084996,90.0,0.2022676192223379
EWMA,1e-09,0.24712960816434876,103.0,0.1636917354182605
EWMA,1e-09,0.22762158988286013,183.0,0.10002860590408517
EWMA,1e-09,0.22575862440815841,127.0,0.1453251189678387
EWMA,1e-09,0.22770741761957666,237.0,0.07720816561462898
EWMA,1e-09,0.223974836565281,201.0,0.09255363337545015
EWMA,1e-09,0.2235738380871712,210.0,0.0887459374094287
EWMA,1e-09,0.23161084333744344,128.0,0.14054645656596854
EWMA,1e-09,0.24847064541507644,108.0,0.15527084436526084
EWMA,1e-09,0.24091427149855923,104.0,0.16630024578822913
EWMA,1e-09,0.2276860138173718,291.0,0.06288678831620549
EWMA,1e-09,0.23790522777190834,99.0,0.1769088577065382
EWMA,1e-09,0.22065003864712604,971.0,0.01944757793304665
EWMA,1e-09,0.22635626366390676,180.0,0.10226422619573922
EWMA,1e-09,0.239912821106063,115.0,0.15102104127212637
EWMA,1e-09,0.24674331579866063,111.0,0.1521319327984053
EWMA,1e-09,0.24675347081469154,106.0,0.15930141112442073
EWMA,1e-09,0.22266188244471555,155.0,0.12072888334078445
EWMA,1e-09,0.2562154558399989,109.0,0.14919591626065334
EWMA,1e-09,0.2396314438809995,85.0,0.20456250252149838
EWMA,1e-09,0.23585859945213514,97.0,0.1821232151817233
EWMA,1e-09,0.22588043434415114,169.0,0.10914992446656964
EWMA,1e-09,0.2251704027754561,201.0,0.0920622100119499
EWMA,1e-09,0.2256868167908272,138.0,0.13378378562076038
EWMA,1e-09,0.2248059758839188,131.0,0.14148474323700871
EWMA,1e-09,0.22982960868311741,135.0,0.13429165070467003
EWMA,1e-09,0.24678113866262644,108.0,0.15633385566926633
EWMA,1e-09,0.22531906474276636,579.0,0.03193833373437148
EWMA,1e-09,0.22320902978937865,233.0,0.0801163356759514
EWMA,1e-09,0.2834398751739477,447.0,0.03288669928015963
EWMA,1e-09,0.23867036100835842,114.0,0.15313886252117911
EWMA,1e-09,0.24321381660133387,113.0,0.15160798369701117
EWMA,1e-09,0.2432196491687888,80.0,0.2141411416031963
EWMA,1e-09,0.2429089767221594,98.0,0.1750326701649741
EWMA,1e-09,0.22043607936211854,152.0,0.12435478248877405
EWMA,1e-09,0.2208503924732759,256.0,0.07369713716327743
EWMA,1e-09,0.22789374387974476,199.0,0.0918762537932365
EWMA,1e-09,0.21566929461768303,334.0,0.05784342143982119
EWMA,1e-09,0.22553100262354292,168.0,0.10996974701073
EWMA,1e-09,0.22686065964455165,129.0,0.1423770064526607
EWMA,1e-09,0.23687304456772895,119.0,0.14781760274217004
EWMA,1e-09,0.23032868365197925,131.0,0.1380922917275054
EWMA,1e-09,0.2234758787882822,147.0,0.12683548379137324
EWMA,1e-09,0.22670554899810166,146.0,0.12588493273107795
EWMA,1e-09,0.24669370335744134,100.0,0.16890040604844575
EWMA,2e-09,0.4689029857736725,112.0,0.07933918546284878
EWMA,2e-09,0.4623189262221606,105.0,0.08583369062306313
EWMA,2e-09,0.4348820934802899,179.0,0.053525927511201665
EWMA,2e-09,0.45058583582657186,118.0,0.07836627709013862
EWMA,2e-09,0.4369751202285394,88.0,0.10835510457373738
EWMA,2e-09,0.4491587545411458,209.0,0.04438565194414836
EWMA,2e-09,0.43926909055041075,99.0,0.0958126647035551
EWMA,2e-09,0.4515437761994402,122.0,0.07563608948824488
EWMA,2e-09,0.45390694526010095,113.0,0.08123505649611415
EWMA,2e-09,0.4337421584658156,175.0,0.05489326629843915
EWMA,2e-09,0.4397199013012928,173.0,0.054773000605073424
EWMA,2e-09,0.4554932464191843,120.0,0.07622993863287235
EWMA,2e-09,0.4459602976280253,121.0,0.07721598064030215
EWMA,2e-09,0.437287064360873,127.0,0.07502714263474293
EWMA,2e-09,0.4428556905483218,101.0,0.09315478223044274
EWMA,2e-09,0.46344224171549175,119.0,0.07555203745051811
EWMA,2e-09,0.4383429071541313,168.0,0.056580332193824
EWMA,2e-09,0.41072447006544804,490.0,0.02070342037129957
EWMA,2e-09,0.4452889261255633,121.0,0.07733240080234753
EWMA,2e-09,0.4269608981532746,539.0,0.018105556988141088
EWMA,2e-09,0.46253859759569765,110.0,0.08189324755962855
EWMA,2e-09,0.4330367965337757,98.0,0.09818335795721433
EWMA,2e-09,0.44759794280078347,101.0,0.09216781729245482
EWMA,2e-09,0.46516213946109364,111.0,0.08069774892046473
EWMA,2e-09,0.45090135351469285,141.0,0.06553723379365486
EWMA,2e-09,0.4503364512583451,286.0,0.032350844636395835
EWMA,2e-09,0.4457140191071534,118.0,0.07922284906813272
EWMA,2e-09,0.4160222191802148,396.0,0.025291643178624538
EWMA,2e-09,0.44237510573989297,556.0,0.0169403854306607
EWMA,2e-09,0.4349012524139281,139.0,0.06892603555006979
EWMA,2e-09,0.44006744940726866,152.0,0.062291089101628096
EWMA,2e-09,0.44940864974180506,101.0,0.09179646505745415
EWMA,2e-09,0.4340790855321556,95.0,0.10104068724950813
EWMA,2e-09,0.4456433114754572,201.0,0.04651631557120549
EWMA,2e-09,0.43816895823960983,161.0,0.059063785093860406
EWMA,2e-09,0.4402217891876157,125.0,0.0757194081529826
EWMA,2e-09,0.4280163905407112,132.0,0.0737487097766976
EWMA,2e-09,0.4413565885750253,131.0,0.07206557373205426
EWMA,2e-09,0.44349059063126717,128.0,0.07339971584740615
EWMA,2e-09,0.4221662081057536,428.0,0.02306011780500714
EWMA,2e-09,0.44602894635232854,153.0,0.06105683429545293
EWMA,2e-09,0.4521110053888959,121.0,0.07616550205047216
EWMA,2e-09,0.4423980859213122,168.0,0.05606169667288902
EWMA,2e-09,0.44770308735744113,114.0,0.08163827463883068
EWMA,2e-09,0.4447247515367353,118.0,0.07939907626292773
EWMA,2e-09,0.4238388610921451,451.0,0.021797738713995176
EWMA,2e-09,0.41284912709586247,507.0,0.01990624881989497
EWMA,2e-09,0.43613553981744924,126.0,0.0758222617735406
EWMA,2e-09,0.4381672505024177,157.0,0.06056883096854903
EWMA,2e-09,0.44196827588563353,165.0,0.057136510990349346
EWMA,2e-09,0.4368791448758519,128.0,0.07451049956294817
EWMA,2e-09,0.44416550935965404,81.0,0.11581342570310706
EWMA,2e-09,0.42642121574298303,149.0,0.0655788332853722
EWMA,2e-09,0.4457286828849703,193.0,0.04843517432999542
EWMA,2e-09,0.43193599455873705,136.0,0.07093008058580438
EWMA,2e-09,0.4233990600009156,90.0,0.10934435304649988
EWMA,2e-09,0.4543187152663162,103.0,0.08904117984649576
EWMA,2e-09,0.4354785053455746,183.0,0.05228425750103511
EWMA,2e-09,0.42959389022103867,127.0,0.0763707298845669
EWMA,2e-09,0.4439374276484558,237.0,0.03960213966274018
EWMA,2e-09,0.4354939898828079,201.0,0.047600392635424836
EWMA,2e-09,0.43301826079959826,210.0,0.045820861699069126
EWMA,2e-09,0.4399282187365091,128.0,0.07399407891320128
EWMA,2e-09,0.46361933075102496,108.0,0.08321535439664139
EWMA,2e-09,0.4497967486638617,104.0,0.08907156995490628
EWMA,2e-09,0.4472575102042372,291.0,0.03201386634503975
EWMA,2e-09,0.43964590286012256,99.0,0.09573054545428719
EWMA,2e-09,0.44283456847210484,971.0,0.0096900945139066
EWMA,2e-09,0.4405401531159548,180.0,0.05254492237409132
EWMA,2e-09,0.4551103992705676,115.0,0.0796111978896593
EWMA,2e-09,0.46293553845981006,111.0,0.08108588435967823
EWMA,2e-09,0.4582299220712481,106.0,0.08578264798368423
EWMA,2e-09,0.4267732425142351,155.0,0.06298829859093352
EWMA,2e-09,0.47596971291074813,109.0,0.08031246244728524
EWMA,2e-09,0.4342947126546935,85.0,0.11287175831245408
EWMA,2e-09,0.43711170761606616,97.0,0.09827082119294456
EWMA,2e-09,0.43666693119255345,169.0,0.05646141391977355
EWMA,2e-09,0.43675703564577134,201.0,0.04746273835781331
EWMA,2e-09,0.4323315242786264,138.0,0.0698381566446149
EWMA,2e-09,0.43288970319358827,131.0,0.07347510356895115
EWMA,2e-09,0.4353713975229383,135.0,0.07089165183213043
EWMA,2e-09,0.462881081093079,108.0,0.08334807467713784
EWMA,2e-09,0.4431923131142136,579.0,0.016237455554912544
EWMA,2e-09,0.4347071650426776,233.0,0.04113732414498771
EWMA,2e-09,0.6038781642973747,447.0,0.015435898315179612
EWMA,2e-09,0.4443221259881796,114.0,0.08225948127397896
EWMA,2e-09,0.4522923497520215,113.0,0.08152504980992792
EWMA,2e-09,0.4468841365006554,80.0,0.11654773369485436
EWMA,2e-09,0.4437010374143805,98.0,0.09582354607616948
EWMA,2e-09,0.42499885862509923,152.0,0.06449965722363353
EWMA,2e-09,0.4339379052187321,256.0,0.0375077665973027
EWMA,2e-09,0.4410353483080699,199.0,0.04747470589582025
EWMA,2e-09,0.4242122809294021,334.0,0.029407564233803293
EWMA,2e-09,0.43499217096373805,168.0,0.05701616938677
EWMA,2e-09,0.43590443856641203,129.0,0.07409821682085527
EWMA,2e-09,0.4489071843640091,119.0,0.07799831863205112
EWMA,2e-09,0.4369733910862398,131.0,0.07278844988024491
EWMA,2e-09,0.4291208879090752,147.0,0.0660528816015591
EWMA,2e-09,0.43151010774743515,146.0,0.06613706671754727
EWMA,2e-09,0.4534629821038856,100.0,0.0918854863816008
EWMA,3e-09,0.6878652321168124,112.0,0.05408382225962438
EWMA,3e-09,0.674766132252021,105.0,0.058809323387497024
EWMA,3e-09,0.6438609546863456,179.0,0.036152941473031476
EWMA,3e-09,0.6614277510686594,118.0,0.053385625877090566
EWMA,3e-09,0.6401981696794952,88.0,0.0739591068687202
EWMA,3e-09,0.6683226969819397,209.0,0.02983020663035959
EWMA,3e-09,0.6448441572976241,99.0,0.06526777301343653
EWMA,3e-09,0.6657580174513684,122.0,0.0512994279741823
EWMA,3e-09,0.6655267222476106,113.0,0.05540447154045928
EWMA,3e-09,0.6427724297224894,175.0,0.037041918272386606
EWMA,3e-09,0.6508943453247944,173.0,0.037002592806395174
EWMA,3e-09,0.6712526770010631,120.0,0.05172749906540369
EWMA,3e-09,0.6604297455395203,121.0,0.052140688605504935
EWMA,3e-09,0.6465982262401578,127.0,0.05074000765654069
EWMA,3e-09,0.6526809391121957,101.0,0.06320718583977168
EWMA,3e-09,0.6845207444753828,119.0,0.0511511241767781
EWMA,3e-09,0.65114930165874,168.0,0.03808894095164911
EWMA,3e-09,0.6145594483203365,490.0,0.013836580633143004
EWMA,3e-09,0.6586857246559918,121.0,0.05227874298622958
EWMA,3e-09,0.6372317892027521,539.0,0.012131166404760758
EWMA,3e-09,0.6824312068096063,110.0,0.055505650241103065
EWMA,3e-09,0.6353490276568784,98.0,0.06691913413249526
EWMA,3e-09,0.661011860293127,101.0,0.06241056763224646
EWMA,3e-09,0.6825878913352923,111.0,0.05499297308674176
EWMA,3e-09,0.671217142626283,141.0,0.044025734068030224
EWMA,3e-09,0.6728992160406133,286.0,0.021650737913603484
EWMA,3e-09,0.6592308797584852,118.0,0.05356353221228536
EWMA,3e-09,0.6216386434893819,396.0,0.016926048005677503
EWMA,3e-09,0.6610922600337571,556.0,0.011335792671026593
EWMA,3e-09,0.6453021923433517,139.0,0.0464526845566684
EWMA,3e-09,0.6518214587679507,152.0,0.042054891463021306
EWMA,3e-09,0.6605424972846777,101.0,0.06245491483458897
EWMA,3e-09,0.6350870845807385,95.0,0.06906084250124778
EWMA,3e-09,0.6612084919278336,201.0,0.03135120791983399
EWMA,3e-09,0.6506104888376656,161.0,0.03977789726461409
EWMA,3e-09,0.6492626489426153,125.0,0.05134029100183072
EWMA,3e-09,0.6330906183157176,132.0,0.049859618279661524
EWMA,3e-09,0.6556575702122653,131.0,0.04851101736808166
EWMA,3e-09,0.6562142447021229,128.0,0.049605877342863515
EWMA,3e-09,0.631346645260549,428.0,0.015419742173800958
EWMA,3e-09,0.6607777243319763,153.0,0.04121373113166206
EWMA,3e-09,0.6661880449439959,121.0,0.051690002499044894
EWMA,3e-09,0.6559096776799752,168.0,0.037812503985782384
EWMA,3e-09,0.6594854802107724,114.0,0.05542155013125968
EWMA,3e-09,0.6578409241098286,118.0,0.05367670688937193
EWMA,3e-09,0.6361285426220832,451.0,0.014523367734518552
EWMA,3e-09,0.6167378846342499,507.0,0.01332539747241317
EWMA,3e-09,0.6433067777747785,126.0,0.05140437534821129
EWMA,3e-09,0.6506121680918743,157.0,0.04079124159246766
EWMA,3e-09,0.6562654258232753,165.0,0.03847913398888313
EWMA,3e-09,0.6441344203784243,128.0,0.05053616497346815
EWMA,3e-09,0.6519343213031318,81.0,0.07890415880434778
EWMA,3e-09,0.6332717409357898,149.0,0.04415830363002132
EWMA,3e-09,0.6610936951865786,193.0,0.032656409547696254
EWMA,3e-09,0.6364164666852844,136.0,0.04814026114304059
EWMA,3e-09,0.6220706413754569,90.0,0.07442289221997493
EWMA,3e-09,0.6650966284206187,103.0,0.06082285295855346
EWMA,3e-09,0.6447155419512408,183.0,0.03531583904545593
EWMA,3e-09,0.6358339215112667,127.0,0.051599006973631366
EWMA,3e-09,0.6613445002635445,237.0,0.026583530980065325
EWMA,3e-09,0.647988932539702,201.0,0.03199080087300609
EWMA,3e-09,0.6439612619452126,210.0,0.0308112785873724
EWMA,3e-09,0.6504660572409744,128.0,0.050044245923310256
EWMA,3e-09,0.6802282039391485,108.0,0.05671662346572083
EWMA,3e-09,0.6611442683993687,104.0,0.06059812431120037
EWMA,3e-09,0.6689421269540117,291.0,0.021404605236467734
EWMA,3e-09,0.643578919026513,99.0,0.06539608561325211
EWMA,3e-09,0.6642399716146508,971.0,0.00646017855879526
EWMA,3e-09,0.65591096337256,180.0,0.035291601209293866
EWMA,3e-09,0.6719380065776891,115.0,0.053921468503481514
EWMA,3e-09,0.6807852975408729,111.0,0.055138584327731985
EWMA,3e-09,0.671691185583098,106.0,0.058521202815108156
EWMA,3e-09,0.6328638323029113,155.0,0.042476310160257304
EWMA,3e-09,0.6973167520192438,109.0,0.05481913288831282
EWMA,3e-09,0.6346398615391193,85.0,0.07724003929449944
EWMA,3e-09,0.641030774751837,97.0,0.06700977262302336
EWMA,3e-09,0.6484105270212586,169.0,0.03802349178444432
EWMA,3e-09,0.6494057631059098,201.0,0.03192100545835261
EWMA,3e-09,0.642320363233535,138.0,0.04700650710025549
EWMA,3e-09,0.6429345193932814,131.0,0.04947100337075757
EWMA,3e-09,0.643008271392022,135.0,0.04799968974589949
EWMA,3e-09,0.6806424517208124,108.0,0.05668210499659693
EWMA,3e-09,0.6623150266138312,579.0,0.010865396672732905
EWMA,3e-09,0.6473618930421167,233.0,0.027623945352226457
EWMA,3e-09,0.9077782562508506,447.0,0.010268368816575595
EWMA,3e-09,0.6523293408587508,114.0,0.05602953188373189
EWMA,3e-09,0.6634284721958581,113.0,0.05557970133560555
EWMA,3e-09,0.6560183677644746,80.0,0.07939310222489444
EWMA,3e-09,0.647509140977082,98.0,0.06566240399102866
EWMA,3e-09,0.6314666280816137,152.0,0.04341049785169565
EWMA,3e-09,0.6489323529809008,256.0,0.025081260923271766
EWMA,3e-09,0.6552721634153438,199.0,0.03195317094114788
EWMA,3e-09,0.6336208165143009,334.0,0.019688510186309568
EWMA,3e-09,0.6455981615451014,168.0,0.038416446605470486
EWMA,3e-09,0.6467918698294184,129.0,0.04993838529631758
EWMA,3e-09,0.6635029109826974,119.0,0.05277144232929217
EWMA,3e-09,0.6464120313293067,131.0,0.04920486351510672
EWMA,3e-09,0.6365891054938203,147.0,0.044525850281126454
EWMA,3e-09,0.6387563702973567,146.0,0.044678713375653094
EWMA,3e-09,0.6634098063935001,100.0,0.06280682960232302
EWMA,4e-09,0.9077532144090955,112.0,0.04098292395097488
EWMA,4e-09,0.8881098239252765,105.0,0.04468201861246215
EWMA,4e-09,0.8536608600904907,179.0,0.027267816178286705
EWMA,4e-09,0.8739993635417801,118.0,0.04040132743367709
EWMA,4e-09,0.8452575584197011,88.0,0.056016635848850464
EWMA,4e-09,0.8888519038484815,209.0,0.02242916290150502
EWMA,4e-09,0.850966563977964,99.0,0.049458514434219246
EWMA,4e-09,0.8816356075341546,122.0,0.03873823286244457
EWMA,4e-09,0.8779556713977911,113.0,0.041998881655923734
EWMA,4e-09,0.8525115760509486,175.0,0.027928680945091214
EWMA,4e-09,0.8629876847276245,173.0,0.027908600373179316
EWMA,4e-09,0.8889952024807639,120.0,0.039057828574697556
EWMA,4e-09,0.8768947061192656,121.0,0.039269551369951444
EWMA,4e-09,0.8569306638338944,127.0,0.038285943466355804
EWMA,4e-09,0.8645077613035924,101.0,0.0477197860552855
EWMA,4e-09,0.9068875589989364,119.0,0.03860898217733954
EWMA,4e-09,0.8649664749436845,168.0,0.02867346656782514
EWMA,4e-09,0.8192412587308099,490.0,0.010379605848609127
EWMA,4e-09,0.8738146136073096,121.0,0.03940797186468675
EWMA,4e-09,0.8485305521859475,539.0,0.00911029644519857
EWMA,4e-09,0.9028982344451922,110.0,0.04195244428854534
EWMA,4e-09,0.8383175129627639,98.0,0.050717068587125644
EWMA,4e-09,0.8764580696314311,101.0,0.047069137522904515
EWMA,4e-09,0.9007293840006133,111.0,0.041674600833841544
EWMA,4e-09,0.8946057779453233,141.0,0.033032234031662985
EWMA,4e-09,0.8986574933986506,286.0,0.016211698757072252
EWMA,4e-09,0.8741774394669041,118.0,0.04039309740687226
EWMA,4e-09,0.8281798459926805,396.0,0.012704831653170313
EWMA,4e-09,0.8819001840697781,556.0,0.00849756574670374
EWMA,4e-09,0.8588161814836824,139.0,0.03490388261300107
EWMA,4e-09,0.8655101045006348,152.0,0.031671820535902576
EWMA,4e-09,0.8735764044295743,101.0,0.0472244044176986
EWMA,4e-09,0.8370348062171246,95.0,0.05239883550485228
EWMA,4e-09,0.8775512522479666,201.0,0.023622192841372493
EWMA,4e-09,0.8643398189159824,161.0,0.029941831462447815
EWMA,4e-09,0.8596919230797647,125.0,0.03877357974228702
EWMA,4e-09,0.8394381503783924,132.0,0.03760331425421606
EWMA,4e-09,0.8714565343833915,131.0,0.03649822397463178
EWMA,4e-09,0.8701447279225727,128.0,0.03740996444470774
EWMA,4e-09,0.8417234817766428,428.0,0.011565796491341252
EWMA,4e-09,0.8778969213670722,153.0,0.03102085769477564
EWMA,4e-09,0.8818846056493364,121.0,0.03904735550138571
EWMA,4e-09,0.8705680148929995,168.0,0.028488971427046556
EWMA,4e-09,0.8719555397498271,114.0,0.04191693949536195
EWMA,4e-09,0.8723469150004075,118.0,0.04047785789815092
EWMA,4e-09,0.8476416686384547,451.0,0.01089933292892952
EWMA,4e-09,0.8213662267447004,507.0,0.010005618908410646
EWMA,4e-09,0.8517942731628236,126.0,0.03882249988133208
EWMA,4e-09,0.8646256683082003,157.0,0.030694529557009118
EWMA,4e-09,0.8715121496576506,165.0,0.028975528640013806
EWMA,4e-09,0.8526017694164546,128.0,0.038179704172573936
EWMA,4e-09,0.861615185963095,81.0,0.05970220819704807
EWMA,4e-09,0.8416282594455767,149.0,0.03322631518454032
EWMA,4e-09,0.8777466002807309,193.0,0.024595875908272335
EWMA,4e-09,0.8420174942453093,136.0,0.03638553249944125
EWMA,4e-09,0.8220574210362763,90.0,0.056317594259943184
EWMA,4e-09,0.8778624339230678,103.0,0.046081336745299316
EWMA,4e-09,0.8549184819678182,183.0,0.026632562975180827
EWMA,4e-09,0.8432807046694178,127.0,0.03890566779064719
EWMA,4e-09,0.880202280418757,237.0,0.01997367241867136
EWMA,4e-09,0.8612609588110979,201.0,0.02406899406819167
EWMA,4e-09,0.85611837148601,210.0,0.023175848693481833
EWMA,4e-09,0.8623064263615379,128.0,0.037750018251267524
EWMA,4e-09,0.8972689697326318,108.0,0.04299741573039842
EWMA,4e-09,0.8732652440086708,104.0,0.04587850351193499
EWMA,4e-09,0.8940627643406722,291.0,0.016015030179735594
EWMA,4e-09,0.8480193429806971,99.0,0.04963040340519697
EWMA,4e-09,0.883273790731415,971.0,0.004858186518776232
EWMA,4e-09,0.8722546291361122,180.0,0.02653829211668874
EWMA,4e-09,0.8892733118621834,115.0,0.04074324909413914
