Case,Time Uncertainty,Mean Error,Total Communication,Effectiveness
Kalman,2e-09,0.1877505934561871,1000.0,0.022192561898021306
Kalman,2e-09,0.30013274339043594,106.0,0.13096930263784584
Kalman,2e-09,0.2867527000053075,113.0,0.12858869800179878
Kalman,2e-09,0.25752881151080703,130.0,0.12445707283488568
Kalman,2e-09,0.22074735537727186,163.0,0.11579922280133897
Kalman,2e-09,0.30935368167434285,106.0,0.12706548662320016
Kalman,2e-09,0.3117925211257282,85.0,0.1572186775556763
Kalman,2e-09,0.2642180927122153,118.0,0.13364237891815028
Kalman,2e-09,0.24166290392780443,128.0,0.13470037314067082
Kalman,2e-09,0.19975578964509222,210.0,0.09932763338936004
Kalman,2e-09,0.1761867974643889,414.0,0.057123532427902336
Kalman,2e-09,0.3558604593321032,81.0,0.14455196656198555
Kalman,2e-09,0.27093731931040976,123.0,0.12503016874754325
Kalman,2e-09,0.2486310553569676,121.0,0.1384994390927922
Kalman,2e-09,0.2649920735477756,398.0,0.039506886319773886
Kalman,2e-09,0.28309892235331124,124.0,0.11869402489529252
Kalman,2e-09,0.2988808302209116,95.0,0.14674627707099536
Kalman,2e-09,0.30825431657506497,97.0,0.13935028368052316
Kalman,2e-09,0.30845886271732903,92.0,0.146826240210732
Kalman,2e-09,0.16633643674128443,783.0,0.03199186823790853
Kalman,2e-09,0.316359147694963,94.0,0.1401136697254338
Kalman,2e-09,0.31618829452044095,99.0,0.13310910877132806
Kalman,2e-09,0.3180593267252339,105.0,0.12476458430291769
Kalman,2e-09,0.26019870869974815,136.0,0.11774560702110984
Kalman,2e-09,0.32339091520883734,104.0,0.12388753264212825
Kalman,2e-09,0.27511140052415956,126.0,0.12020142751546589
Kalman,2e-09,0.29856361672157994,119.0,0.11727485748838772
Kalman,2e-09,0.2700218457318918,124.0,0.1244423407541567
Kalman,2e-09,0.2012247632152557,328.0,0.06312966570089242
Kalman,2e-09,0.17619450877300774,615.0,0.03845220715366254
Kalman,2e-09,0.26638352251208214,125.0,0.12513286489715766
Kalman,2e-09,0.2811492653593148,108.0,0.13722336021143028
Kalman,2e-09,0.2924438554412914,99.0,0.14391665717863317
Kalman,2e-09,0.3197978542056484,107.0,0.12176695201902817
Kalman,2e-09,0.28540026011637276,111.0,0.13152594017339542
Kalman,2e-09,0.1891487246673479,238.0,0.09255681121778467
Kalman,2e-09,0.2949109214305281,122.0,0.11580786936887405
Kalman,2e-09,0.30916121495634513,92.0,0.14649268045753697
Kalman,2e-09,0.22334380942717752,152.0,0.12273579810454657
Kalman,2e-09,0.2539053058782053,126.0,0.13024061452518715
Kalman,2e-09,0.28296741631294436,115.0,0.12804260126508984
Kalman,2e-09,0.24823525101116387,139.0,0.12075649635798169
Kalman,2e-09,0.19357759629492388,249.0,0.08644389325640814
Kalman,2e-09,0.2914365282664885,93.0,0.15373113195523988
Kalman,2e-09,0.2025852337235595,253.0,0.08129436635367857
Kalman,2e-09,0.2898646415274666,111.0,0.12950022927850138
Kalman,2e-09,0.2476701886809086,149.0,0.11290905040082606
Kalman,2e-09,0.3077217156444923,105.0,0.12895592889643354
Kalman,2e-09,0.21802177914137413,168.0,0.11375738423593429
Kalman,2e-09,0.2776376864103154,131.0,0.1145615935189542
Kalman,2e-09,0.303030083543992,98.0,0.14030622407345483
Kalman,2e-09,0.19237782911566803,711.0,0.03046240150102602
Kalman,2e-09,0.17882266017582765,451.0,0.05166419480528854
Kalman,2e-09,0.2791606706315969,99.0,0.15076458296335096
Kalman,2e-09,0.2306064181895403,161.0,0.11222548525511443
Kalman,2e-09,0.27120929362022006,120.0,0.12802740554622905
Kalman,2e-09,0.2075534506999069,349.0,0.05752191992053906
Kalman,2e-09,0.2877397600790052,120.0,0.12067231241413588
Kalman,2e-09,0.182533334127828,399.0,0.057210227658227454
Kalman,2e-09,0.2660774789429611,128.0,0.12234061846441167
Kalman,2e-09,0.19967768558343657,192.0,0.10868209347218634
Kalman,2e-09,0.2164903116373932,164.0,0.11735630972528159
Kalman,2e-09,0.29850051720366666,92.0,0.15172454472352737
Kalman,2e-09,0.31477623173016117,96.0,0.13788454591763583
Kalman,2e-09,0.20491681951412774,221.0,0.09200657793238741
Kalman,2e-09,0.19552868719042124,328.0,0.06496873791286133
Kalman,2e-09,0.25408873444212327,151.0,0.10859914370124435
Kalman,2e-09,0.31678205140889437,106.0,0.12408586889883769
Kalman,2e-09,0.3111661268379468,98.0,0.13663764508938228
Kalman,2e-09,0.3134248379751358,85.0,0.15639988253587617
Kalman,2e-09,0.3006529303365747,113.0,0.12264359539387878
Kalman,2e-09,0.2029265793452877,195.0,0.1052968094985905
Kalman,2e-09,0.3176775438153022,108.0,0.12144467767608656
Kalman,2e-09,0.21196926618801332,195.0,0.1008048088847405
Kalman,2e-09,0.2894056942988285,98.0,0.14691143830369754
Kalman,2e-09,0.17573694844746204,564.0,0.04203843825136508
Kalman,2e-09,0.28854626262269883,108.0,0.13370558524276407
Kalman,2e-09,0.24130362292950844,156.0,0.1106879432025945
Kalman,2e-09,0.21993775245953454,163.0,0.1162254860853967
Kalman,3e-09,0.36848660172711495,132.0,0.08566296961058222
Kalman,3e-09,0.35659322414319905,130.0,0.08988191553076467
Kalman,3e-09,0.2879877259243106,329.0,0.04397631976698665
Kalman,3e-09,0.36850883666313683,124.0,0.09118411064956626
Kalman,3e-09,0.26869837873825586,600.0,0.0258447575197659
Kalman,3e-09,0.4177790007222095,89.0,0.1120603939399012
Kalman,3e-09,0.2971006160750348,186.0,0.07540015900235843
Kalman,3e-09,0.2958467450659194,206.0,0.06836829390271534
Kalman,3e-09,0.331680917036715,162.0,0.0775449032125247
Kalman,3e-09,0.3275053835052188,163.0,0.07805176182006707
Kalman,3e-09,0.4189726362436535,111.0,0.08959424623546915
Kalman,3e-09,0.358321131134886,130.0,0.08944848424029088
Kalman,3e-09,0.3314634583171557,163.0,0.07711972932980171
Kalman,3e-09,0.33856302360118357,142.0,0.0866684220048189
Kalman,3e-09,0.4160352819431124,102.0,0.09818800225746253
Kalman,3e-09,0.38624734449171655,120.0,0.0898963390102139
Kalman,3e-09,0.2520984084055979,436.0,0.037908112883330666
Kalman,3e-09,0.35965657036756854,124.0,0.09342843508542902
Kalman,3e-09,0.40280308805378434,101.0,0.10241759965611978
Kalman,3e-09,0.3506153723190335,145.0,0.0819577076551019
Kalman,3e-09,0.400431495293853,120.0,0.08671201598850668
Kalman,3e-09,0.29073950217026606,1000.0,0.014331271243033695
Kalman,3e-09,0.41020192971362157,106.0,0.09582640463947001
Kalman,3e-09,0.39815734286894383,113.0,0.09260950978950032
Kalman,3e-09,0.3628244253892699,130.0,0.08833826999627883
Kalman,3e-09,0.3164317615198984,163.0,0.08078320603897914
Kalman,3e-09,0.42046405702220957,106.0,0.09348760124471854
Kalman,3e-09,0.4330131238133104,85.0,0.11320582482916061
Kalman,3e-09,0.37340175917164176,118.0,0.0945649922528767
Kalman,3e-09,0.3452978448438168,128.0,0.09427247757094201
Kalman,3e-09,0.28518827945279174,210.0,0.06957252899502218
Kalman,3e-09,0.25824190288872706,414.0,0.038972808540145794
Kalman,3e-09,0.4815138204533215,81.0,0.10683043151218062
Kalman,3e-09,0.37681534741280653,123.0,0.08989904202674798
Kalman,3e-09,0.3533917063127731,121.0,0.09744218976523372
Kalman,3e-09,0.38666826850001207,398.0,0.027074918161516547
Kalman,3e-09,0.3892727263777736,124.0,0.08632033086495987
Kalman,3e-09,0.4145475400723379,95.0,0.10580125289165526
Kalman,3e-09,0.41872887037064566,97.0,0.10258506040545615
Kalman,3e-09,0.4229613506626981,92.0,0.10707799897438237
Kalman,3e-09,0.24717829298020427,783.0,0.02152864356829487
Kalman,3e-09,0.4265707267914712,94.0,0.1039129934399381
Kalman,3e-09,0.42403300117938647,99.0,0.09925534562282105
Kalman,3e-09,0.4298093768518359,105.0,0.0923259049702377
Kalman,3e-09,0.36267136382742876,136.0,0.08447663079497786
Kalman,3e-09,0.43364013009940394,104.0,0.09239020972279159
Kalman,3e-09,0.3789621842225794,126.0,0.08726143252689422
Kalman,3e-09,0.40679413552920435,119.0,0.08607303435358199
Kalman,3e-09,0.37324255089974817,124.0,0.09002765214371243
Kalman,3e-09,0.29058679490314543,328.0,0.043715861337589014
Kalman,3e-09,0.2596359512857136,615.0,0.026094490062441147
Kalman,3e-09,0.3730242756629353,125.0,0.08935968918937955
Kalman,3e-09,0.3918361789425861,108.0,0.09846014479238079
Kalman,3e-09,0.40494672016574323,99.0,0.10393352999702234
Kalman,3e-09,0.4317827894131394,107.0,0.09018610959870363
Kalman,3e-09,0.3960510698264871,111.0,0.0947795382903094
Kalman,3e-09,0.27450324389268216,238.0,0.0637770342996925
Kalman,3e-09,0.4023867139591505,122.0,0.08487607637052355
Kalman,3e-09,0.4245077218066535,92.0,0.10668794169329977
Kalman,3e-09,0.3207565084061983,152.0,0.08546133900123436
Kalman,3e-09,0.36024861849567164,126.0,0.09179433694117105
Kalman,3e-09,0.38874164380891146,115.0,0.09320299133112953
Kalman,3e-09,0.3516076688980074,139.0,0.08525416774498049
Kalman,3e-09,0.2824852922380566,249.0,0.05923707014398716
Kalman,3e-09,0.408029886521428,93.0,0.1098029062661803
Kalman,3e-09,0.2927682139865951,253.0,0.05625282193005661
Kalman,3e-09,0.4021962554656762,111.0,0.09333139487854089
Kalman,3e-09,0.34727743456971255,149.0,0.08052410848750746
Kalman,3e-09,0.4195228834820779,105.0,0.09458969044351291
Kalman,3e-09,0.3077700836271764,168.0,0.08058478916888887
Kalman,3e-09,0.3820911608048013,131.0,0.08324352677797342
Kalman,3e-09,0.4135668788998797,98.0,0.10280563790751246
Kalman,3e-09,0.2863625233682778,711.0,0.020464586641739436
Kalman,3e-09,0.26080588471044747,451.0,0.03542377412680284
Kalman,3e-09,0.38910930296562596,99.0,0.10816380324697639
Kalman,3e-09,0.32755826616838446,161.0,0.07900859131718933
Kalman,3e-09,0.37881815220306253,120.0,0.09165934108566595
Kalman,3e-09,0.3000006756980554,349.0,0.039796153600693315
Kalman,3e-09,0.3948763948049139,120.0,0.08793187609853588
Kalman,3e-09,0.2645124387045291,399.0,0.039479329031982986
Kalman,3e-09,0.3677119255509733,128.0,0.08852604735230668
Kalman,3e-09,0.2864262504832457,192.0,0.07576606142864094
Kalman,3e-09,0.3110824230740334,164.0,0.08167129410263801
Kalman,3e-09,0.41395650277193696,92.0,0.1094072801591319
Kalman,3e-09,0.426600244233515,96.0,0.1017410992245464
Kalman,3e-09,0.2876245162629805,221.0,0.06554968112330616
Kalman,3e-09,0.28590370212599453,328.0,0.04443192563810225
Kalman,3e-09,0.3524044774356425,151.0,0.0783015561701731
Kalman,3e-09,0.42844457356784654,106.0,0.09174623399543246
Kalman,3e-09,0.42424464686131275,98.0,0.10021813384629473
Kalman,3e-09,0.43649974248692514,85.0,0.11230157333851253
Kalman,3e-09,0.41102051435098624,113.0,0.08971123108151112
Kalman,3e-09,0.28884637703636606,195.0,0.07397538299340059
Kalman,3e-09,0.4295190237384106,108.0,0.0898219747702647
Kalman,3e-09,0.2972873850833284,195.0,0.07187496826187946
Kalman,3e-09,0.4054385872003557,98.0,0.10486670027219301
Kalman,3e-09,0.25701447137751693,564.0,0.028744322513032713
Kalman,3e-09,0.39811560898837794,108.0,0.09690714466487171
Kalman,3e-09,0.33490214639270893,156.0,0.07975285317545279
Kalman,3e-09,0.31591282928477776,163.0,0.08091590406762496
Kalman,4e-09,0.4752459780581061,132.0,0.06641961851973249
Kalman,4e-09,0.46341703353550434,130.0,0.06916293474746968
Kalman,4e-09,0.38159460550330254,329.0,0.03318872998089378
Kalman,4e-09,0.4771991692337429,124.0,0.07041535841646722
Kalman,4e-09,0.3499840239051865,600.0,0.01984217555692128
Kalman,4e-09,0.5379910846450564,89.0,0.0870209204891129
Kalman,4e-09,0.38614359661633846,186.0,0.0580132206983448
Kalman,4e-09,0.3825382215986225,206.0,0.05287455233179583
Kalman,4e-09,0.42799440194350324,162.0,0.060094628556493716
Kalman,4e-09,0.42312557919994925,163.0,0.060413204601037565
Kalman,4e-09,0.5304400266154842,111.0,0.07076678918265059
Kalman,4e-09,0.4652599828591278,130.0,0.06888897225658583
Kalman,4e-09,0.43046495455545175,163.0,0.059383166777276314
Kalman,4e-09,0.4422029351479587,142.0,0.06635578525700404
Kalman,4e-09,0.5281464851726315,102.0,0.07734534707593886
Kalman,4e-09,0.4937004969456146,120.0,0.07033053933921232
Kalman,4e-09,0.33199107210119927,436.0,0.02878563830967814
Kalman,4e-09,0.4664882710206759,124.0,0.07203214448267463
Kalman,4e-09,0.5186007288073203,101.0,0.07954891522697553
Kalman,4e-09,0.455164248310977,145.0,0.06313244568425617
Kalman,4e-09,0.5091904801306919,120.0,0.06819102787096532
Kalman,4e-09,0.41470283923576823,1000.0,0.010047355051499465
Kalman,4e-09,0.5222792119043356,106.0,0.07526276214843661
Kalman,4e-09,0.5096633507849611,113.0,0.07234806325664281
Kalman,4e-09,0.47020896182738886,130.0,0.06816391148037688
Kalman,4e-09,0.41518387239093424,163.0,0.06156879852035704
Kalman,4e-09,0.532961712694266,106.0,0.07375422129652699
Kalman,4e-09,0.5572562458555771,85.0,0.08796600882934125
Kalman,4e-09,0.4829130421386571,118.0,0.07312027504351021
Kalman,4e-09,0.45103362687754794,128.0,0.07217218715750205
Kalman,4e-09,0.371480412231808,210.0,0.05341134872244263
Kalman,4e-09,0.3433613000828209,414.0,0.02931143444499331
Kalman,4e-09,0.6098661130558466,81.0,0.08434692158965144
Kalman,4e-09,0.4847151057951554,123.0,0.06988711172476546
Kalman,4e-09,0.4603466326413249,121.0,0.07480289691793818
Kalman,4e-09,0.5231234556987784,398.0,0.020012506820801648
Kalman,4e-09,0.49741814402255524,124.0,0.0675531259593754
Kalman,4e-09,0.5316249978970571,95.0,0.08250110377860734
Kalman,4e-09,0.5324857956873196,97.0,0.08066943157617082
Kalman,4e-09,0.5398348364068692,92.0,0.08389576221851892
Kalman,4e-09,0.33198502398343205,783.0,0.01602907656357399
Kalman,4e-09,0.5405244586973306,94.0,0.08200598589299447
Kalman,4e-09,0.5356030674068188,99.0,0.07857972563770696
Kalman,4e-09,0.5426125385367495,105.0,0.07313236769196424
Kalman,4e-09,0.46718663243861747,136.0,0.0655781924710488
Kalman,4e-09,0.5454990809574932,104.0,0.0734448580440862
Kalman,4e-09,0.48577703170206177,126.0,0.06807399467388758
Kalman,4e-09,0.5161882907981656,119.0,0.06783184784780734
Kalman,4e-09,0.4796415358223443,124.0,0.07005679872995903
Kalman,4e-09,0.38108318377528333,328.0,0.03333459090656481
Kalman,4e-09,0.344572684448309,615.0,0.019662231095088054
Kalman,4e-09,0.48105240071215377,125.0,0.06929252049046301
Kalman,4e-09,0.5040957878279629,108.0,0.07653356335273893
Kalman,4e-09,0.5192956964087612,99.0,0.08104735390376329
Kalman,4e-09,0.5446857575176306,107.0,0.07149224930410797
Kalman,4e-09,0.5074528509575675,111.0,0.073972463582979
Kalman,4e-09,0.3612609982454738,238.0,0.04846081610289021
Kalman,4e-09,0.5117401980357545,122.0,0.06673895385895531
Kalman,4e-09,0.5419174070922967,92.0,0.08357335357701515
Kalman,4e-09,0.4211471821200829,152.0,0.06508955031768025
Kalman,4e-09,0.46789469948973783,126.0,0.07067569499044593
Kalman,4e-09,0.4972096705705495,115.0,0.07287043314422026
Kalman,4e-09,0.45819044287187277,139.0,0.0654226198974532
Kalman,4e-09,0.3751618649537685,249.0,0.04460368346077116
Kalman,4e-09,0.5263282181722038,93.0,0.08512343787893577
Kalman,4e-09,0.3859896705826886,253.0,0.04266704387013011
Kalman,4e-09,0.5144623133131746,111.0,0.07296460122762555
Kalman,4e-09,0.4520159740593745,149.0,0.061865525603928266
Kalman,4e-09,0.5324556443622016,105.0,0.07452740918931029
Kalman,4e-09,0.40036092053105155,168.0,0.061948072425974256
Kalman,4e-09,0.4889504859694758,131.0,0.0650507908035233
Kalman,4e-09,0.5271066314331951,98.0,0.0806611115612755
Kalman,4e-09,0.38588263156204483,711.0,0.015186717906154312
Kalman,4e-09,0.3432060190623726,451.0,0.026918900712067265
Kalman,4e-09,0.5021457044063388,99.0,0.08381539803730878
Kalman,4e-09,0.42734889292165423,161.0,0.060559223652907807
Kalman,4e-09,0.4875481599909483,120.0,0.0712180356149162
Kalman,4e-09,0.3954254038530824,349.0,0.03019247841453151
Kalman,4e-09,0.5031148976957571,120.0,0.06901449824135279
Kalman,4e-09,0.34731963510367164,399.0,0.030066752769538258
Kalman,4e-09,0.4730755612455385,128.0,0.06880947992246414
Kalman,4e-09,0.37428589714061494,192.0,0.057980781682340346
Kalman,4e-09,0.4076235008060173,164.0,0.06232835941696913
Kalman,4e-09,0.5315613309950034,92.0,0.0852015608202499
Kalman,4e-09,0.5410907573820942,96.0,0.08021348948514505
Kalman,4e-09,0.3701458481504459,221.0,0.050935855200030425
Kalman,4e-09,0.37741686012177583,328.0,0.03365841162586522
Kalman,4e-09,0.454228914702458,151.0,0.0607487064151844
Kalman,4e-09,0.5412508640600465,106.0,0.07262468978944313
Kalman,4e-09,0.5392130355969558,98.0,0.07885010931839039
Kalman,4e-09,0.5620118871773336,85.0,0.08722165662604557
Kalman,4e-09,0.5216662192752703,113.0,0.07068342740959778
Kalman,4e-09,0.37621804534028425,195.0,0.056795578075460804
Kalman,4e-09,0.542489583456183,108.0,0.07111702803173986
Kalman,4e-09,0.3843026978926421,195.0,0.055600758164572
Kalman,4e-09,0.5224830014580958,98.0,0.08137490920100497
Kalman,4e-09,0.3393721681038543,564.0,0.021768746969053704
Kalman,4e-09,0.5098973613509062,108.0,0.0756627702707991
Kalman,4e-09,0.4325433762360646,156.0,0.061749649114554474
Kalman,4e-09,0.41471139409062563,163.0,0.061638943497542266
Kalman,5e-09,0.5833011053506352,132.0,0.05411554388651768
Kalman,5e-09,0.5718134333602684,130.0,0.056051992103319986
Kalman,5e-09,0.47819166219188297,329.0,0.026484444053591377
Kalman,5e-09,0.5867587417761311,124.0,0.05726740505973544
Kalman,5e-09,0.4275571469339521,600.0,0.0162421432883151
Kalman,5e-09,0.6598879582376103,89.0,0.07094610352609518
Kalman,5e-09,0.4757158564898582,186.0,0.047089945365808614
Kalman,5e-09,0.4698775189544378,206.0,0.043046403373024046
Kalman,5e-09,0.5273933045600093,162.0,0.04876847010887096
Kalman,5e-09,0.5215319335303358,163.0,0.04901401150089342
Kalman,5e-09,0.6417951492740682,111.0,0.05848834722418219
Kalman,5e-09,0.573523272687321,130.0,0.05588488484713346
Kalman,5e-09,0.5335971860547564,163.0,0.0479057477366755
Kalman,5e-09,0.5490607756097898,142.0,0.05344166676650076
Kalman,5e-09,0.6415248436562437,102.0,0.06367590219858013
Kalman,5e-09,0.602437273559427,120.0,0.057636244877529275
Kalman,5e-09,0.4133967614337997,436.0,0.02311719833121568
Kalman,5e-09,0.5746942952983584,124.0,0.058469608646784126
Kalman,5e-09,0.634753029774901,101.0,0.06499240409639476
Kalman,5e-09,0.5632954346929164,145.0,0.05101342992345292
Kalman,5e-09,0.6186363969740695,120.0,0.05612702775339232
Kalman,5e-09,0.7209087106800475,1000.0,0.005779742434706009
Kalman,5e-09,0.6350050156363367,106.0,0.06190215058575296
Kalman,5e-09,0.620729462153665,113.0,0.05940294216783082
Kalman,5e-09,0.5792712946237976,130.0,0.0553303475396575
Kalman,5e-09,0.5170974238734397,163.0,0.04943434449287739
Kalman,5e-09,0.6459139450061466,106.0,0.06085667665876894
Kalman,5e-09,0.6833529305754498,85.0,0.07173395422751457
Kalman,5e-09,0.5925501309481477,118.0,0.0595911343514103
Kalman,5e-09,0.5583093332821004,128.0,0.05830474504513708
Kalman,5e-09,0.4583371086988822,210.0,0.0432896867059157
Kalman,5e-09,0.4316240870775253,414.0,0.0233175407481779
Kalman,5e-09,0.7396596656027851,81.0,0.06954594337138248
Kalman,5e-09,0.5938158161916901,123.0,0.05704687856015646
Kalman,5e-09,0.5686377438320356,121.0,0.06055746752920517
Kalman,5e-09,0.649106048719382,398.0,0.01612835336528968
