Case,Time Uncertainty,Mean Error,Total Communication,Effectiveness
No Filter,1e-09,0.2866838429704586,236.0,0.06158480034557692
No Filter,1e-09,0.288938822872417,350.0,0.04120166956594316
No Filter,1e-09,0.28167213960444537,756.0,0.019566947063124434
No Filter,1e-09,0.28547780756044894,315.0,0.0463346462569156
No Filter,1e-09,0.29074898114649106,295.0,0.048578996664460694
No Filter,1e-09,0.2808725235284433,315.0,0.047094365306166064
No Filter,1e-09,0.2737530744073474,1000.0,0.015220529214830381
No Filter,1e-09,0.29589482306672443,430.0,0.03274786081145824
No Filter,1e-09,0.2756484590129512,395.0,0.03826802893991669
No Filter,1e-09,0.2822950608296717,242.0,0.06099161212169805
No Filter,1e-09,0.2897827149183399,212.0,0.0678235348021118
No Filter,1e-09,0.28727656963199927,202.0,0.07180210600778843
No Filter,1e-09,0.27124968574943575,861.0,0.017840883738744966
No Filter,1e-09,0.2866358802175258,403.0,0.03607058277038718
No Filter,1e-09,0.28180466105068125,250.0,0.059142622426920206
No Filter,1e-09,0.2772790231102933,848.0,0.01772049669485515
No Filter,1e-09,0.2860583353159098,233.0,0.06251413557574008
No Filter,1e-09,0.2846645250630258,235.0,0.062285584935373
No Filter,1e-09,0.27966148574114974,308.0,0.04837326274044027
No Filter,1e-09,0.28930979036315924,223.0,0.06458337916232823
No Filter,1e-09,0.2888815498440449,290.0,0.04973601152344484
No Filter,1e-09,0.28427457354519536,260.0,0.056373810804761226
No Filter,1e-09,0.26964457665986086,1000.0,0.015452440090878027
No Filter,1e-09,0.2864953175807317,190.0,0.07654514128393701
No Filter,1e-09,0.2926852392275146,269.0,0.05292192801799993
No Filter,1e-09,0.28788129931812545,472.0,0.030664317677905537
No Filter,1e-09,0.2835366135668155,328.0,0.044802862927354525
No Filter,1e-09,0.2936791694726192,534.0,0.026568947946847794
No Filter,1e-09,0.2848974010995714,222.0,0.06587904521533035
No Filter,1e-09,0.2837058974136811,175.0,0.08392326006112712
No Filter,1e-09,0.2831616038091957,182.0,0.08085055525112624
No Filter,1e-09,0.28783242583180807,253.0,0.057217452691699706
No Filter,1e-09,0.28606703616258516,255.0,0.057119021821720996
No Filter,1e-09,0.2878505900637782,205.0,0.07061025390821371
No Filter,1e-09,0.28934101872285894,1000.0,0.014400539146015958
No Filter,1e-09,0.2857359333642639,220.0,0.06628285674959014
No Filter,1e-09,0.28566463944677173,246.0,0.05929214553644392
No Filter,1e-09,0.28471138525958734,253.0,0.05784467731472311
No Filter,1e-09,0.2761751150683883,385.0,0.03918713248234143
No Filter,1e-09,0.2853444545447848,174.0,0.08392088849758363
No Filter,1e-09,0.2883233839138776,167.0,0.08653512407391771
No Filter,1e-09,0.28779369918573994,784.0,0.018466790153422074
No Filter,1e-09,0.2788446186825579,783.0,0.019083794381731925
No Filter,1e-09,0.2825031222824637,243.0,0.06069588281892078
No Filter,1e-09,0.2874293638704505,193.0,0.07511044163582152
No Filter,1e-09,0.3027208165231637,947.0,0.014534379416120482
No Filter,1e-09,0.3035465059274621,912.0,0.015051115269250289
No Filter,1e-09,0.2854108383367567,184.0,0.07934151228522408
No Filter,1e-09,0.28297456341452054,1000.0,0.014724527238029687
No Filter,1e-09,0.2897806086892878,264.0,0.05446474957111829
No Filter,1e-09,0.2794843537055933,377.0,0.039544847781433544
No Filter,1e-09,0.2868925784495191,238.0,0.061022850070696195
No Filter,1e-09,0.2897738387326516,250.0,0.05751611925893527
No Filter,1e-09,0.2899126506103287,214.0,0.06715955631268339
No Filter,1e-09,0.2841304093001313,172.0,0.08525946329089104
No Filter,1e-09,0.2902084377526559,201.0,0.07143033148628591
No Filter,1e-09,0.3080248332568744,550.0,0.024594632503022393
No Filter,1e-09,0.28554261935733277,179.0,0.0815201158549849
No Filter,1e-09,0.28997369309539983,209.0,0.06875176825151362
No Filter,1e-09,0.2851954890604512,257.0,0.05684771108635393
No Filter,1e-09,0.2864093092304545,190.0,0.07656812769223935
No Filter,1e-09,0.27963748542278893,346.0,0.04306428800778323
No Filter,1e-09,0.2869268149440124,194.0,0.07485415134319688
No Filter,1e-09,0.28448401639212306,172.0,0.08515348773816431
No Filter,1e-09,0.2858453128548033,257.0,0.05671847686890456
No Filter,1e-09,0.2815630851102286,180.0,0.08221300792710778
No Filter,1e-09,0.27953930989150444,353.0,0.04222514642188126
No Filter,1e-09,0.2937050956669048,283.0,0.05012920778820251
No Filter,2e-09,0.5683836928507806,179.0,0.040953791785959495
No Filter,2e-09,0.578440476960487,193.0,0.037322675917936345
No Filter,2e-09,0.5825264263404201,232.0,0.03083082466793892
No Filter,2e-09,0.5685837503761448,238.0,0.030790543678989667
No Filter,2e-09,0.5746341853712067,229.0,0.03166371129554165
No Filter,2e-09,0.5743959485935436,186.0,0.03899998554413215
No Filter,2e-09,0.5823746814089659,331.0,0.021615151241240527
No Filter,2e-09,0.5684902469726878,233.0,0.0314564579634177
No Filter,2e-09,0.5794232651045036,245.0,0.02935125968409488
No Filter,2e-09,0.5743863659340582,198.0,0.036636961271791314
No Filter,2e-09,0.5788752634200388,275.0,0.026174058746264016
No Filter,2e-09,0.591522572236649,247.0,0.028518093151845877
No Filter,2e-09,0.5781492358419869,212.0,0.03399483529834863
No Filter,2e-09,0.5829651130603118,208.0,0.03436235005023161
No Filter,2e-09,0.5942274520478787,810.0,0.008656673305958658
No Filter,2e-09,0.5769978260581239,204.0,0.03539846370105681
No Filter,2e-09,0.5768777443917431,293.0,0.024651159600513707
No Filter,2e-09,0.5741865444821841,479.0,0.015149567478664864
No Filter,2e-09,0.5716165714354778,1000.0,0.007289268497242974
No Filter,2e-09,0.5598776129282124,339.0,0.02195310516128268
No Filter,2e-09,0.5770636982773495,220.0,0.03282028309167916
No Filter,2e-09,0.5663083399608173,319.0,0.02306455701074296
No Filter,2e-09,0.5821202450659682,228.0,0.031393606314273806
No Filter,2e-09,0.5568153973424071,874.0,0.008561819928608895
No Filter,2e-09,0.5739546188730918,229.0,0.031701201363039805
No Filter,2e-09,0.5747412980710429,306.0,0.02369162922501816
No Filter,2e-09,0.5705194984719139,223.0,0.03275015829685519
No Filter,2e-09,0.5633538394680664,833.0,0.00887896815444295
No Filter,2e-09,0.5737879957691472,253.0,0.028702305258394865
No Filter,2e-09,0.5934205449616184,284.0,0.024723379780011392
No Filter,2e-09,0.5565655315167144,373.0,0.020070750849313736
No Filter,2e-09,0.572065056585489,209.0,0.034849540130496
No Filter,2e-09,0.5734179717273077,236.0,0.030789699838767056
No Filter,2e-09,0.5783796699466869,350.0,0.020582953591469156
No Filter,2e-09,0.5640027164121384,756.0,0.009772051950135894
No Filter,2e-09,0.571079159240054,315.0,0.023162311237404164
No Filter,2e-09,0.5821079955949131,295.0,0.024264043600493303
No Filter,2e-09,0.5617569316278042,315.0,0.023546684487156817
No Filter,2e-09,0.548044168448474,1000.0,0.0076027935457512455
No Filter,2e-09,0.5930358882706123,430.0,0.016339521220001582
No Filter,2e-09,0.5519693860046062,395.0,0.01911070337271029
No Filter,2e-09,0.5644568419024537,242.0,0.03050300674178017
No Filter,2e-09,0.5788597869407107,212.0,0.03395310659630865
No Filter,2e-09,0.5742138560679286,202.0,0.035922265699959835
No Filter,2e-09,0.5426676170270894,861.0,0.008917676227187176
No Filter,2e-09,0.5739886963376353,403.0,0.018012764551494413
No Filter,2e-09,0.5645170089834689,250.0,0.029523763503031535
No Filter,2e-09,0.5550009954110873,848.0,0.008853176936987632
No Filter,2e-09,0.5722057212232192,233.0,0.031252203347916556
No Filter,2e-09,0.5693321865607284,235.0,0.031142620902936548
No Filter,2e-09,0.5597035189479213,308.0,0.024170186661623048
No Filter,2e-09,0.5781304383582837,223.0,0.032319010809145864
No Filter,2e-09,0.578224241686852,290.0,0.0248481731759271
No Filter,2e-09,0.5691568076607788,260.0,0.028156811637738352
No Filter,2e-09,0.5397826461303395,1000.0,0.007719156398482205
No Filter,2e-09,0.5722557459611614,190.0,0.03832172016826175
No Filter,2e-09,0.5868905571748223,269.0,0.02639242866147467
No Filter,2e-09,0.5761851329685244,472.0,0.015320915293906836
No Filter,2e-09,0.5666931882732862,328.0,0.02241645443317772
No Filter,2e-09,0.588476066936967,534.0,0.013259241972923396
No Filter,2e-09,0.5694426141095875,222.0,0.03295989499857974
No Filter,2e-09,0.5667056341573652,175.0,0.042013917586907715
No Filter,2e-09,0.5660127078001363,182.0,0.040447453879174866
No Filter,2e-09,0.5765675019149015,253.0,0.028563937706290274
No Filter,2e-09,0.5729542195394448,255.0,0.028518629802883996
No Filter,2e-09,0.5754178755414089,205.0,0.03532250928581008
No Filter,2e-09,0.5808871699890672,1000.0,0.00717293629801651
No Filter,2e-09,0.570862063908183,220.0,0.03317683051091679
No Filter,2e-09,0.5721757814658386,246.0,0.02960221303547959
No Filter,2e-09,0.5703649094745182,253.0,0.028874564221248636
No Filter,2e-09,0.5532573449215745,385.0,0.019561440840961522
No Filter,2e-09,0.5705809175290245,174.0,0.0419683859336894
No Filter,2e-09,0.5765143653037551,167.0,0.043277498882882896
No Filter,2e-09,0.5771611489750135,784.0,0.009208218293588257
No Filter,2e-09,0.558276841925728,783.0,0.009531854033268906
No Filter,2e-09,0.5648812869216355,243.0,0.030354654691215482
No Filter,2e-09,0.5746344942042579,193.0,0.037569875594239625
No Filter,2e-09,0.609581265362007,947.0,0.007217838628771747
No Filter,2e-09,0.6122275781303055,912.0,0.007462443074264781
No Filter,2e-09,0.5701522440850673,184.0,0.03971733474902054
No Filter,2e-09,0.5675595225854712,1000.0,0.007341373901517423
No Filter,2e-09,0.5814502720064159,264.0,0.02714390042052321
No Filter,2e-09,0.5592367629282239,377.0,0.01976294649641716
No Filter,2e-09,0.5738870117257827,238.0,0.030506009795331843
No Filter,2e-09,0.5804392240269569,250.0,0.028713887650522785
No Filter,2e-09,0.5791538397282232,214.0,0.03361871000209627
No Filter,2e-09,0.5681823538155075,172.0,0.04263561872147887
No Filter,2e-09,0.5799764808947312,201.0,0.035742285405797235
No Filter,2e-09,0.6181778616507955,550.0,0.012254980395977154
No Filter,2e-09,0.5705643658142366,179.0,0.040797268119482005
No Filter,2e-09,0.5796064539890938,209.0,0.03439610447661715
No Filter,2e-09,0.5711233459385469,257.0,0.028387406819444645
No Filter,2e-09,0.5720232092561369,190.0,0.038337298568568934
No Filter,2e-09,0.5590784651495989,346.0,0.02153971215256333
No Filter,2e-09,0.573630062364133,194.0,0.03744166256162287
No Filter,2e-09,0.5689453705748359,172.0,0.04257843978425341
No Filter,2e-09,0.5724907766056574,257.0,0.02831960169099383
No Filter,2e-09,0.5626881976076579,180.0,0.04113849952169873
No Filter,2e-09,0.5592824242798462,353.0,0.02110487971446479
No Filter,2e-09,0.5882221430702002,283.0,0.025030005997892287
No Filter,3e-09,0.8522584965638993,179.0,0.027312684479409426
No Filter,3e-09,0.8680682033721827,193.0,0.024870103956747
No Filter,3e-09,0.87415196060849,232.0,0.02054536387751265
No Filter,3e-09,0.8536594932624861,238.0,0.020508180298227333
No Filter,3e-09,0.8623781848025245,229.0,0.021098691115788284
No Filter,3e-09,0.8605690269612741,186.0,0.02603095508893367
No Filter,3e-09,0.8745091317180168,331.0,0.01439449442110923
No Filter,3e-09,0.8533544984650323,233.0,0.02095575706072413
No Filter,3e-09,0.8712885379981247,245.0,0.019519139733162702
No Filter,3e-09,0.8618173092823459,198.0,0.024417902514971127
No Filter,3e-09,0.8712132243508974,275.0,0.017391282326785013
No Filter,3e-09,0.8895879756076738,247.0,0.018962819056699852
No Filter,3e-09,0.8668063913384141,212.0,0.0226741383620477
No Filter,3e-09,0.8745850913638576,208.0,0.022904633842788954
No Filter,3e-09,0.8966197580781005,810.0,0.005737139824842702
No Filter,3e-09,0.8655872618053183,204.0,0.023596507830658208
No Filter,3e-09,0.8668387742897771,293.0,0.01640524832156544
No Filter,3e-09,0.8627984188612939,479.0,0.010081935259518223
No Filter,3e-09,0.8602370564998255,1000.0,0.004843626108854463
No Filter,3e-09,0.8401378887244232,339.0,0.014629803368019029
No Filter,3e-09,0.8651828247613377,220.0,0.021890626347810832
No Filter,3e-09,0.8501344129946774,319.0,0.015364218637702945
No Filter,3e-09,0.8736000485845636,228.0,0.020919016466149614
No Filter,3e-09,0.8314548687233885,874.0,0.005733748571154886
No Filter,3e-09,0.8615526758696108,229.0,0.021118907126343053
No Filter,3e-09,0.8637857753584821,306.0,0.015763813346606394
No Filter,3e-09,0.855670724672866,223.0,0.021836207956677463
No Filter,3e-09,0.8396182220216495,833.0,0.005957470513534367
No Filter,3e-09,0.8630318381677008,253.0,0.01908277015959688
No Filter,3e-09,0.8925663090407863,284.0,0.01643727906122099
No Filter,3e-09,0.8360172887215774,373.0,0.01336179079677869
No Filter,3e-09,0.8584194671825874,209.0,0.023224315045140973
No Filter,3e-09,0.8607731663914557,236.0,0.02051105671155326
No Filter,3e-09,0.8696592477822714,350.0,0.013688995931590888
No Filter,3e-09,0.8435202162750686,756.0,0.0065338847113059735
No Filter,3e-09,0.8575014962281399,315.0,0.01542564448656545
No Filter,3e-09,0.8750415079100038,295.0,0.01614128433638075
No Filter,3e-09,0.8432334499611672,315.0,0.015686656201935992
No Filter,3e-09,0.8233911550862285,1000.0,0.005060373360739244
No Filter,3e-09,0.8926763065701595,430.0,0.010854911695652336
No Filter,3e-09,0.8296501850061317,395.0,0.012714422774067233
No Filter,3e-09,0.8469539056198024,242.0,0.020328887723110027
No Filter,3e-09,0.8679202990704292,212.0,0.022645037881202493
No Filter,3e-09,0.8613841103963127,202.0,0.023946416537426445
No Filter,3e-09,0.8147514925799474,861.0,0.005939644359905154
No Filter,3e-09,0.86293128118757,403.0,0.011981398134183176
No Filter,3e-09,0.848876473281288,250.0,0.019633795011708276
No Filter,3e-09,0.8337555228989413,848.0,0.005893240737398005
No Filter,3e-09,0.8590102083270259,233.0,0.020817784681903737
No Filter,3e-09,0.8545272054229749,235.0,0.020748896397188955
No Filter,3e-09,0.8406792599806273,308.0,0.01609191420810152
No Filter,3e-09,0.8671258647782778,223.0,0.021547741389510072
No Filter,3e-09,0.8688982268725597,290.0,0.016535672012668676
No Filter,3e-09,0.8552975089545493,260.0,0.018736920028247894
No Filter,3e-09,0.8108761578735241,1000.0,0.005138474755002674
No Filter,3e-09,0.8578136075862695,190.0,0.02556478979519808
No Filter,3e-09,0.8838554201930079,269.0,0.017524887904118044
No Filter,3e-09,0.8656417367711734,472.0,0.010197848880006983
No Filter,3e-09,0.8501242223613699,328.0,0.01494281858859968
No Filter,3e-09,0.8852385125997541,534.0,0.008814287286119682
No Filter,3e-09,0.8542515181653985,222.0,0.021971010141224937
No Filter,3e-09,0.8495343167015265,175.0,0.028026559188295858
No Filter,3e-09,0.8490380264843218,182.0,0.026964366941927127
No Filter,3e-09,0.8670289009020916,253.0,0.018994797279575797
No Filter,3e-09,0.8613988940117739,255.0,0.018968992640501826
No Filter,3e-09,0.8633148081540761,205.0,0.02354321165356991
No Filter,3e-09,0.875871123645519,1000.0,0.004757168668061938
No Filter,3e-09,0.8559619516469088,220.0,0.022126443708103738
No Filter,3e-09,0.8603734144223631,246.0,0.019686416494011923
No Filter,3e-09,0.8577289343349948,253.0,0.01920074926810909
No Filter,3e-09,0.8320198971326518,385.0,0.013007514435421431
No Filter,3e-09,0.8562609027046686,174.0,0.027966195907833013
No Filter,3e-09,0.8651947024426816,167.0,0.02883755498035094
No Filter,3e-09,0.869041967278317,784.0,0.006115499654158922
No Filter,3e-09,0.8388909273146693,783.0,0.006343391249234847
No Filter,3e-09,0.8476559439867534,243.0,0.02022846241765235
No Filter,3e-09,0.8622110857321249,193.0,0.02503904996893083
No Filter,3e-09,0.9044043016296264,947.0,0.004864925118752139
No Filter,3e-09,0.9282693008798751,912.0,0.004921754329225224
No Filter,3e-09,0.8547408489255809,184.0,0.02649332550877476
No Filter,3e-09,0.8545767148933171,1000.0,0.004875708165283699
No Filter,3e-09,0.876264908407188,264.0,0.0180114804682949
No Filter,3e-09,0.8399355495256687,377.0,0.01315835034107252
No Filter,3e-09,0.8615422000989431,238.0,0.02032054007233757
No Filter,3e-09,0.8728805488551727,250.0,0.01909386878711623
No Filter,3e-09,0.8683712915766106,214.0,0.022421751125688765
No Filter,3e-09,0.8526703570946318,172.0,0.02841051761678851
No Filter,3e-09,0.8699282754617228,201.0,0.023829188559007244
No Filter,3e-09,0.9319464408202347,550.0,0.008128962399480723
No Filter,3e-09,0.8555837371111426,179.0,0.027206533272992564
No Filter,3e-09,0.8695241309656726,209.0,0.022927718089421848
No Filter,3e-09,0.8584931556439611,257.0,0.018885078650485797
No Filter,3e-09,0.8573758534486743,190.0,0.02557784252168271
No Filter,3e-09,0.8389085403345424,346.0,0.014354829675731956
No Filter,3e-09,0.8606979416601206,194.0,0.024953775524098817
No Filter,3e-09,0.8539176910681604,172.0,0.02836901782799198
No Filter,3e-09,0.8607082575062581,257.0,0.0188364763830816
No Filter,3e-09,0.843857055906618,180.0,0.027431361729005607
No Filter,3e-09,0.8400815165041898,353.0,0.014050527310680981
No Filter,3e-09,0.8846889582607962,283.0,0.016642237513718273
No Filter,4e-09,1.136616225935032,179.0,0.02047961913652651
No Filter,4e-09,1.1588749037221076,193.0,0.01862922942767402
No Filter,4e-09,1.1669076346593101,232.0,0.015390909769980258
No Filter,4e-09,1.1399782248867636,238.0,0.015357313340664428
No Filter,4e-09,1.1511929483544308,229.0,0.015805387769401737
No Filter,4e-09,1.1468064213260762,186.0,0.01953375327795342
No Filter,4e-09,1.1689776329224486,331.0,0.010768483898407644
No Filter,4e-09,1.13934705810566,233.0,0.015695559513044275
No Filter,4e-09,1.1661966640545645,245.0,0.014583134427738951
No Filter,4e-09,1.1502016973450584,198.0,0.018295722474019227
No Filter,4e-09,1.1674067895713978,275.0,0.012978779365398315
No Filter,4e-09,1.1908700561126428,247.0,0.014165353919074957
No Filter,4e-09,1.1560540386412852,212.0,0.017001011538711454
No Filter,4e-09,1.1672462819054894,208.0,0.017161803462204778
No Filter,4e-09,1.2055477731062385,810.0,0.004266967296166524
No Filter,4e-09,1.1552266101554762,204.0,0.017680372337128138
No Filter,4e-09,1.1591195299358479,293.0,0.012268540887903306
No Filter,4e-09,1.1534487727369755,479.0,0.007541451347105329
No Filter,4e-09,1.1519573733568904,1000.0,0.0036170319866304485
No Filter,4e-09,1.121468144555312,339.0,0.010959787109186811
No Filter,4e-09,1.1538624696693893,220.0,0.016413909315224157
No Filter,4e-09,1.1354204472642195,319.0,0.011503801102188488
No Filter,4e-09,1.1663481820908699,228.0,0.01566843767733999
No Filter,4e-09,1.116718471276813,874.0,0.004269073439854266
No Filter,4e-09,1.1504077528612349,229.0,0.01581617552636346
No Filter,4e-09,1.1551515282300546,306.0,0.011787681011051723
No Filter,4e-09,1.1415258954518994,223.0,0.01636809463617194
No Filter,4e-09,1.1181353278970345,833.0,0.004473520043166677
No Filter,4e-09,1.1551660158985746,253.0,0.014256858305650374
No Filter,4e-09,1.195482569901352,284.0,0.012272334094806634
No Filter,4e-09,1.1174446373567182,373.0,0.009996636737916407
No Filter,4e-09,1.1457839145426236,209.0,0.017399619503899767
No Filter,4e-09,1.1493570331402216,236.0,0.015361081650495685
No Filter,4e-09,1.1657757979079997,350.0,0.010211879442106414
No Filter,4e-09,1.1217972363179318,756.0,0.004913065985870516
No Filter,4e-09,1.1455625122048607,315.0,0.011546740650629595
No Filter,4e-09,1.1708368946820091,295.0,0.01206341707326091
No Filter,4e-09,1.1259694966405158,315.0,0.01174766569341294
No Filter,4e-09,1.1003733148070578,1000.0,0.003786593704698537
No Filter,4e-09,1.1965582184640278,430.0,0.008098162154666163
No Filter,4e-09,1.1096112530431768,395.0,0.009506503451385416
No Filter,4e-09,1.1302709317276871,242.0,0.0152331891148225
No Filter,4e-09,1.157638010219578,212.0,0.016977749414591636
No Filter,4e-09,1.1493838969628474,202.0,0.017946190790366863
No Filter,4e-09,1.0880504540130205,861.0,0.004447711123852791
No Filter,4e-09,1.1545523312920556,403.0,0.008955092776763589
No Filter,4e-09,1.1359083836177084,250.0,0.014672544817026244
No Filter,4e-09,1.1141962475944922,848.0,0.004409925112552412
No Filter,4e-09,1.1470812480387884,233.0,0.015589732276666594
No Filter,4e-09,1.1408129677523497,235.0,0.015541983616151955
No Filter,4e-09,1.1232367319002778,308.0,0.012043889007486243
No Filter,4e-09,1.1569875474215556,223.0,0.016149356082559248
No Filter,4e-09,1.162011479689136,290.0,0.012364607702324708
No Filter,4e-09,1.1434771383880808,260.0,0.014014832905388738
No Filter,4e-09,1.0834740358301491,1000.0,0.003845654375533051
No Filter,4e-09,1.1436848289980095,190.0,0.019174709679952988
No Filter,4e-09,1.1853953004859838,269.0,0.013066921351872497
No Filter,4e-09,1.157083716581639,472.0,0.007629252308466277
No Filter,4e-09,1.134544398800381,328.0,0.011196787050336863
No Filter,4e-09,1.184951178658293,534.0,0.006584867551780888
No Filter,4e-09,1.1399744628693766,222.0,0.016464201067738635
No Filter,4e-09,1.1327323237517046,175.0,0.02101955008281627
No Filter,4e-09,1.1327394830175985,182.0,0.020210978108385767
No Filter,4e-09,1.1602906516628702,253.0,0.014193890284788596
No Filter,4e-09,1.152344247601531,255.0,0.014179677049679614
No Filter,4e-09,1.15219871186295,205.0,0.01764036276274724
No Filter,4e-09,1.1759633377042193,1000.0,0.003543194360804703
No Filter,4e-09,1.1416203601517,220.0,0.016589923060654987
No Filter,4e-09,1.1513584757417978,246.0,0.014711030259955446
No Filter,4e-09,1.1477609374881907,253.0,0.01434884013757272
No Filter,4e-09,1.1134739449305555,385.0,0.009719590540743003
No Filter,4e-09,1.1429868682026445,174.0,0.02095068702837552
No Filter,4e-09,1.1550557655235947,167.0,0.021600775083867187
No Filter,4e-09,1.1645735094471963,784.0,0.004563581265782784
No Filter,4e-09,1.119352445482275,783.0,0.00475401057894472
No Filter,4e-09,1.1313667821401001,243.0,0.015155806831804557
No Filter,4e-09,1.1507929051155112,193.0,0.018760062182731116
No Filter,4e-09,1.2051433194339782,947.0,0.003650901211128935
No Filter,4e-09,1.2443724735162307,912.0,0.0036714999307101005
No Filter,4e-09,1.1396839909096017,184.0,0.019869479361694437
No Filter,4e-09,1.1450496169207047,1000.0,0.003638852504812646
No Filter,4e-09,1.1761664405376537,264.0,0.013418873161874584
No Filter,4e-09,1.1224182534039118,377.0,0.009846744910876642
No Filter,4e-09,1.1504636535542623,238.0,0.015217345412898538
No Filter,4e-09,1.1682352593093224,250.0,0.014266532818501165
No Filter,4e-09,1.1582325390000716,214.0,0.016810445509701292
No Filter,4e-09,1.1381519632740582,172.0,0.021284333712226128
No Filter,4e-09,1.1607181963579414,201.0,0.017859360673274725
No Filter,4e-09,1.2512020913105768,550.0,0.006054783338655003
No Filter,4e-09,1.14113630312097,179.0,0.02039849871385436
No Filter,4e-09,1.1604095309995248,209.0,0.01718031747770833
No Filter,4e-09,1.1481837162811166,257.0,0.014120310657036434
No Filter,4e-09,1.1429864881810814,190.0,0.01918642502616287
No Filter,4e-09,1.1197684823377194,346.0,0.010754356279861172
No Filter,4e-09,1.1487541614400936,194.0,0.018696483504630674
No Filter,4e-09,1.1399820121733797,172.0,0.021250165303368
No Filter,4e-09,1.151522046169202,257.0,0.014079375049027669
No Filter,4e-09,1.125564176487509,180.0,0.020565818130766564
No Filter,4e-09,1.1231433129074802,353.0,0.010509423112073273
No Filter,4e-09,1.1846496632775982,283.0,0.012428318873957327
No Filter,5e-09,1.4220210509583162,179.0,0.016369284685243353
No Filter,5e-09,1.4516671921158781,193.0,0.014871829146972593
No Filter,5e-09,1.4615564222340984,232.0,0.012288112755503258
No Filter,5e-09,1.4281422755449542,238.0,0.012258584526839304
No Filter,5e-09,1.4417546646704027,229.0,0.012620074269225404
No Filter,5e-09,1.4336563712564232,186.0,0.015625385650903344
No Filter,5e-09,1.4678053720002793,331.0,0.008576148485251405
No Filter,5e-09,1.4270815708292754,233.0,0.012530951223844683
No Filter,5e-09,1.466334585762198,245.0,0.011598173354308718
No Filter,5e-09,1.440216015820897,198.0,0.014611538000274546
No Filter,5e-09,1.4700366803074467,275.0,0.010306895980545419
No Filter,5e-09,1.4973513218445085,247.0,0.011265957140695667
No Filter,5e-09,1.4465779470035751,212.0,0.013586608375321716
No Filter,5e-09,1.4618276037116433,208.0,0.013703429345012395
No Filter,5e-09,1.5230990937842988,810.0,0.003377346190279592
No Filter,5e-09,1.4469196444967867,204.0,0.014116082174287288
No Filter,5e-09,1.455177471391456,293.0,0.00977248866654541
No Filter,5e-09,1.4470946550846189,479.0,0.006011132561653748
No Filter,5e-09,1.448104416440585,1000.0,0.0028773247421675983
No Filter,5e-09,1.4046507389930722,339.0,0.008750254972899413
No Filter,5e-09,1.4437785935196772,220.0,0.013117935135208675
No Filter,5e-09,1.423213694376134,319.0,0.009177575401571058
No Filter,5e-09,1.461261781805113,228.0,0.01250621485398356
No Filter,5e-09,1.3897271156477424,874.0,0.003430423938515779
No Filter,5e-09,1.4412622170021483,229.0,0.012624386271631186
No Filter,5e-09,1.4501111876867208,306.0,0.009390009435018916
No Filter,5e-09,1.4287300790125224,223.0,0.013077770364652512
No Filter,5e-09,1.39855886532413,833.0,0.0035765393394155518
No Filter,5e-09,1.451613546819955,253.0,0.011345332402172267
No Filter,5e-09,1.5050789859488256,284.0,0.009747901365520933
No Filter,5e-09,1.4030492383517001,373.0,0.007961722090032387
No Filter,5e-09,1.4348502746377783,209.0,0.013894274893429748
No Filter,5e-09,1.4398500144242665,236.0,0.012261948852150432
No Filter,5e-09,1.5360939156141986,350.0,0.007750022172310898
No Filter,5e-09,1.4009165901701484,756.0,0.0039341841501982526
No Filter,5e-09,1.436309611673079,315.0,0.00920937458053018
